+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 37565 | GET    | /api/chair/notification              | 0.001 | 0.105 | 0.768 | 3936.403 | 0.391 | 37500 | 0     | 65  | 0   |
| 25491 | GET    | /api/app/notification                | 0.017 | 0.118 | 0.947 | 2995.288 | 0.400 | 25458 | 0     | 33  | 0   |
| 19237 | POST   | /api/chair/coordinate                | 0.003 | 0.106 | 0.770 | 2030.392 | 0.378 | 19237 | 0     | 0   | 0   |
| 631   | GET    | /api/app/nearby-chairs               | 0.018 | 0.985 | 2.969 | 621.375  | 2.854 | 630   | 0     | 1   | 0   |
| 405   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.035 | 0.346 | 2.029 | 140.264  | 1.273 | 405   | 0     | 0   | 0   |
| 860   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.003 | 0.112 | 0.612 | 95.943   | 0.396 | 860   | 0     | 0   | 0   |
| 633   | GET    | /api/app/rides                       | 0.001 | 0.102 | 0.532 | 64.748   | 0.434 | 633   | 0     | 0   | 0   |
| 476   | POST   | /api/app/rides                       | 0.004 | 0.125 | 0.841 | 59.306   | 0.466 | 476   | 0     | 0   | 0   |
| 480   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.090 | 0.565 | 43.067   | 0.413 | 480   | 0     | 0   | 0   |
| 163   | GET    | /api/owner/sales                     | 0.009 | 0.228 | 0.624 | 37.147   | 0.585 | 163   | 0     | 0   | 0   |
| 74    | GET    | /api/internal/matching               | 0.001 | 0.396 | 1.943 | 29.280   | 1.943 | 74    | 0     | 0   | 0   |
| 166   | GET    | /api/owner/chairs                    | 0.002 | 0.087 | 0.461 | 14.486   | 0.400 | 166   | 0     | 0   | 0   |
| 192   | POST   | /api/app/payment-methods             | 0.001 | 0.071 | 0.422 | 13.676   | 0.311 | 192   | 0     | 0   | 0   |
| 134   | POST   | /api/chair/activity                  | 0.004 | 0.080 | 0.389 | 10.675   | 0.367 | 134   | 0     | 0   | 0   |
| 135   | POST   | /api/chair/chairs                    | 0.001 | 0.074 | 0.341 | 9.962    | 0.322 | 135   | 0     | 0   | 0   |
| 192   | POST   | /api/app/users                       | 0.001 | 0.050 | 0.210 | 9.566    | 0.187 | 192   | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 1.954 | 1.954 | 1.954 | 1.954    | 1.954 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.042 | 0.042 | 0.042 | 0.042    | 0.042 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.000 | 0.001 | 0.001 | 0.003    | 0.001 | 5     | 0     | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 1398  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 198   | 1200  | 0   | 0   |
| 1398  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 198   | 1200  | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 11054 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1739  | 9315  | 0   | 0   |
| 24621 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 4551  | 20070 | 0   | 0   |
| 1228  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 193   | 1035  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
