procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1343172 103080 1254248    0    0   137  2464 5594   27 24  5 69  1  0  0 2026-09-21 17:00:21
 0  0      0 1343172 103080 1254212    0    0     0     0  367  584  1  1 99  0  0  0 2026-09-21 17:00:22
 1  1      0 1394228 103080 1199660    0    0     0 27128 5815 10986  8  4 49 39  0  0 2026-09-21 17:00:23
 1  0      0 1379296 103080 1217220    0    0     0 27092 3783 7314 24  3 49 25  0  0 2026-09-21 17:00:24
 0  0      0 1379296 103080 1217284    0    0     0  1648 3630 4792  7  1 90  2  0  0 2026-09-21 17:00:25
 2  0      0 1379296 103080 1217384    0    0     0  1712 2648 4428  3  2 93  4  0  0 2026-09-21 17:00:26
 0  0      0 1379296 103080 1217628    0    0     0  1600 4191 5929  5  2 91  3  0  0 2026-09-21 17:00:27
 0  0      0 1378272 103080 1218940    0    0     0  8212 5312 7081  6  2 88  4  0  0 2026-09-21 17:00:28
 0  0      0 1378272 103080 1219384    0    0     0  1652 5382 6912  6  3 88  3  0  0 2026-09-21 17:00:29
 0  0      0 1378272 103080 1219656    0    0     0  1232 4591 6183  6  1 91  2  0  0 2026-09-21 17:00:30
 0  0      0 1378272 103080 1220028    0    0     0  1408 5208 6979  5  2 91  3  0  0 2026-09-21 17:00:31
 0  0      0 1378272 103080 1220340    0    0     0  1364 4935 6838  6  2 91  2  0  0 2026-09-21 17:00:32
 0  0      0 1378272 103080 1220800    0    0     0  1440 5991 7731  8  2 88  3  0  0 2026-09-21 17:00:33
 0  0      0 1378272 103080 1221232    0    0     0  1524 6462 8100  9  3 86  3  0  0 2026-09-21 17:00:34
 0  0      0 1378272 103080 1221676    0    0     0  1416 6387 7945  8  2 88  2  0  0 2026-09-21 17:00:35
 0  0      0 1378272 103080 1222276    0    0     0  1476 8522 10166 13  5 80  2  0  0 2026-09-21 17:00:36
 0  0      0 1378272 103080 1222876    0    0     0  1464 7010 8707 11  2 85  3  0  0 2026-09-21 17:00:37
 3  0      0 1378272 103080 1223396    0    0     0  1344 7791 9355 12  3 84  2  0  0 2026-09-21 17:00:38
 1  0      0 1378272 103080 1224060    0    0     0  1572 8581 10583 12  5 80  3  0  0 2026-09-21 17:00:39
 1  0      0 1378272 103080 1224588    0    0     0  1660 6837 8519  9  3 86  2  0  0 2026-09-21 17:00:40
