+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| 368867 | GET    | /api/app/notification                | 0.001 | 0.009 | 2.347 | 3459.903 | 0.223 | 368867 | 0      | 0   | 0   |
| 132935 | GET    | /api/chair/notification              | 0.000 | 0.022 | 2.368 | 2899.932 | 0.477 | 132935 | 0      | 0   | 0   |
| 3667   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.705 | 2.911 | 2586.058 | 2.312 | 3667   | 0      | 0   | 0   |
| 159655 | POST   | /api/chair/coordinate                | 0.001 | 0.009 | 2.430 | 1399.101 | 0.182 | 159655 | 0      | 0   | 0   |
| 7783   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.114 | 2.135 | 888.791  | 0.919 | 7783   | 0      | 0   | 0   |
| 5475   | GET    | /api/app/rides                       | 0.001 | 0.099 | 1.884 | 541.478  | 0.906 | 5475   | 0      | 0   | 0   |
| 4723   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.106 | 1.727 | 501.385  | 0.944 | 4723   | 0      | 0   | 0   |
| 4719   | POST   | /api/app/rides                       | 0.002 | 0.102 | 1.707 | 481.642  | 0.778 | 4719   | 0      | 0   | 0   |
| 1417   | POST   | /api/app/payment-methods             | 0.001 | 0.117 | 1.519 | 165.206  | 0.953 | 1417   | 0      | 0   | 0   |
| 1423   | POST   | /api/app/users                       | 0.001 | 0.078 | 1.278 | 110.509  | 0.739 | 1423   | 0      | 0   | 0   |
| 560    | POST   | /api/chair/chairs                    | 0.001 | 0.145 | 1.662 | 81.146   | 1.256 | 560    | 0      | 0   | 0   |
| 533    | POST   | /api/chair/activity                  | 0.001 | 0.134 | 1.772 | 71.405   | 0.996 | 533    | 0      | 0   | 0   |
| 130    | GET    | /api/owner/sales                     | 0.003 | 0.150 | 1.012 | 19.502   | 0.905 | 130    | 0      | 0   | 0   |
| 5473   | GET    | /api/app/nearby-chairs               | 0.000 | 0.002 | 0.047 | 8.886    | 0.018 | 5472   | 0      | 1   | 0   |
| 1      | POST   | /api/initialize                      | 2.042 | 2.042 | 2.042 | 2.042    | 2.042 | 1      | 0      | 0   | 0   |
| 116    | GET    | /api/owner/chairs                    | 0.004 | 0.002 | 0.023 | 0.192    | 0.016 | 116    | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038 | 0.038 | 0.038    | 0.038 | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.000 | 0.001 | 0.002    | 0.001 | 5      | 0      | 0   | 0   |
| 121    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 115    | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 10683  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1429   | 9254   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 10683  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1429   | 9254   | 0   | 0   |
| 95069  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 12818  | 82251  | 0   | 0   |
| 189946 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 32858  | 157088 | 0   | 0   |
| 10563  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1424   | 9139   | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
