procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1213336 103132 1272588    0    0    67  3481 6087   32 25  5 69  2  0  0 2026-09-21 18:25:27
 0  0      0 1213336 103132 1272556    0    0     0     0  345  578  0  1 100  0  0  0 2026-09-21 18:25:28
 1  1      0 1278100 103132 1206016    0    0     0 27756 5366 10323 10  2 45 43  0  0 2026-09-21 18:25:29
 0  1      0 1269836 103132 1223448    0    0     0 26172 3926 7320 23  3 49 25  0  0 2026-09-21 18:25:30
 0  0      0 1269612 103132 1223496    0    0     0  1700 2377 3762  3  1 93  4  0  0 2026-09-21 18:25:31
 0  0      0 1269612 103132 1223536    0    0     0  1340 1979 3287  1  1 96  3  0  0 2026-09-21 18:25:32
 0  0      0 1269612 103136 1223804    0    0     0  8184 3492 5051  4  2 92  3  0  0 2026-09-21 18:25:33
 0  0      0 1269612 103136 1223980    0    0     0  1380 3533 5183  4  1 93  2  0  0 2026-09-21 18:25:34
 0  0      0 1269612 103136 1224392    0    0     0  1496 4157 5750  4  1 92  3  0  0 2026-09-21 18:25:35
 0  0      0 1268588 103136 1225756    0    0     0  2452 4549 6310  5  3 90  3  0  0 2026-09-21 18:25:36
 0  0      0 1268588 103136 1226192    0    0     0  1532 5345 7297  7  2 90  2  0  0 2026-09-21 18:25:37
 3  0      0 1268588 103136 1226812    0    0     0  1864 6474 8577  9  3 85  3  0  0 2026-09-21 18:25:38
 1  0      0 1268588 103136 1227648    0    0     0  1896 7482 9175 10  4 83  3  0  0 2026-09-21 18:25:39
 1  0      0 1268588 103136 1228368    0    0     0  1884 7739 9690 14  3 81  3  0  0 2026-09-21 18:25:40
 4  0      0 1268588 103136 1229640    0    0     0 10332 10968 12654 19  6 71  5  0  0 2026-09-21 18:25:41
 3  0      0 1268388 103136 1231028    0    0     0  3920 12237 14782 22  7 66  5  0  0 2026-09-21 18:25:42
 2  0      0 1267580 103136 1232848    0    0     0  4112 13372 15575 26  8 62  4  0  0 2026-09-21 18:25:43
 2  0      0 1257960 103136 1243076    0    0     0 13400 16724 20127 32 10 51  7  0  0 2026-09-21 18:25:44
 1  0      0 1249980 103136 1252484    0    0     0 12440 15809 19121 33 12 49  7  0  0 2026-09-21 18:25:45
14  0      0 1245700 103136 1257596    0    0     0  8384 16908 20403 39 10 47  5  0  0 2026-09-21 18:25:46
 5  0      0 1242268 103136 1260824    0    0     0  8596 18024 20219 43 13 38  6  0  0 2026-09-21 18:25:47
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
12  0      0 1240436 103136 1264056    0    0     0  9864 21174 25267 73 12 11  4  0  0 2026-09-21 18:25:48
 3  0      0 1238152 103136 1267296    0    0     0  9384 21624 26418 65 13 18  4  0  0 2026-09-21 18:25:49
 8  0      0 1226920 103136 1278848    0    0     0 18316 23344 27750 75 14  9  3  0  0 2026-09-21 18:25:50
18  0      0 1224912 103136 1280976    0    0     0  8564 21574 25798 70 13 12  5  0  0 2026-09-21 18:25:51
 0  0      0 1214988 103136 1285396    0    0     0 11036 22208 26010 74 14 10  3  0  0 2026-09-21 18:25:52
14  2      0 1210940 103136 1289324    0    0     0 10588 17356 19761 46 11 39  4  0  0 2026-09-21 18:25:53
 6  0      0 1208668 103136 1291744    0    0     0  8488 19280 22000 61 12 22  6  0  0 2026-09-21 18:25:54
11  1      0 1206956 103136 1293544    0    0     0  7408 16268 19345 46 10 38  6  0  0 2026-09-21 18:25:55
 1  0      0 1194012 103136 1306620    0    0     0 18464 17856 19156 60 13 21  6  0  0 2026-09-21 18:25:56
 8  0      0 1192000 103136 1308780    0    0     0  7760 16059 17908 43 11 42  5  0  0 2026-09-21 18:25:57
12  0      0 1187684 103136 1313096    0    0     0 10152 16493 18698 52 13 33  2  0  0 2026-09-21 18:25:58
 3  0      0 1184892 103136 1316096    0    0     0 15100 14458 16486 44  9 38  9  0  0 2026-09-21 18:25:59
14  0      0 1181612 103136 1319240    0    0     0 10884 15816 18497 42 13 39  6  0  0 2026-09-21 18:26:00
 0  0      0 1179344 103136 1321500    0    0     0  9600 15181 17372 41 11 42  7  0  0 2026-09-21 18:26:01
 0  0      0 1176808 103136 1324352    0    0     0 10172 13537 15784 37  9 45 10  0  0 2026-09-21 18:26:02
10  1      0 1174792 103136 1326444    0    0     0  8780 14864 14910 50 11 34  5  0  0 2026-09-21 18:26:03
 0  1      0 1171760 103136 1329480    0    0     0 12744 14249 14929 46 10 39  5  0  0 2026-09-21 18:26:04
10  0      0 1169748 103136 1331596    0    0     0  9588 13530 15245 42 10 39  9  0  0 2026-09-21 18:26:05
 1  1      0 1167340 103136 1333680    0    0     0  9504 16030 17512 52 11 33  4  0  0 2026-09-21 18:26:06
 0  0      0 1163176 103136 1337700    0    0     0 11556 12498 13776 42  9 41  7  0  0 2026-09-21 18:26:07
 4  0      0 1159616 103136 1341652    0    0     0 10828 13128 13617 43  8 40  9  0  0 2026-09-21 18:26:08
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  1      0 1157416 103136 1343568    0    0     0  8856 14183 13758 47 10 37  6  0  0 2026-09-21 18:26:09
 0  0      0 1154572 103136 1346576    0    0     0 10444 14183 14821 41  9 43  8  0  0 2026-09-21 18:26:10
15  0      0 1151784 103136 1349580    0    0     0 10228 14483 13976 44  9 39  8  0  0 2026-09-21 18:26:11
16  1      0 1148752 103144 1352436    0    0     0 71036 14470 15414 40 12 39  9  0  0 2026-09-21 18:26:12
 3  0      0 1145968 103144 1355456    0    0     0 10428 13362 14269 38  9 43 10  0  0 2026-09-21 18:26:13
 7  0      0 1143184 103144 1358152    0    0     0  9272 13876 14148 43  9 40  8  0  0 2026-09-21 18:26:14
 3  2      0 1140404 103144 1361208    0    0     0  9800 12053 12630 36  8 48  8  0  0 2026-09-21 18:26:15
 0  0      0 1137924 103144 1364016    0    0     0  9812 13627 14195 36 10 44 10  0  0 2026-09-21 18:26:16
 0  0      0 1135852 103144 1365968    0    0     0  8648 14112 15596 38 11 48  4  0  0 2026-09-21 18:26:17
 1  0      0 1132052 103144 1370032    0    0     0 11552 12501 13970 40  8 43  8  0  0 2026-09-21 18:26:18
 0  0      0 1130108 103144 1371568    0    0     0  9080 12665 12725 34 10 45 11  0  0 2026-09-21 18:26:19
 0  0      0 1127264 103144 1374644    0    0     0 10200 11950 13931 33  9 47 11  0  0 2026-09-21 18:26:20
 5  0      0 1125512 103144 1376544    0    0     0  8584 13508 14584 38 10 41 11  0  0 2026-09-21 18:26:21
13  0      0 1122780 103144 1379072    0    0     0  9648 12573 13616 33  9 48 10  0  0 2026-09-21 18:26:22
 3  0      0 1120972 103144 1381300    0    0     0  8812 14724 15342 45 11 38  6  0  0 2026-09-21 18:26:23
 3  0      0 1118436 103144 1383784    0    0     0  8872 11529 11756 32  9 49 10  0  0 2026-09-21 18:26:24
 0  0      0 1116028 103144 1386376    0    0     0  9592 11996 12503 34  7 47 13  0  0 2026-09-21 18:26:25
 1  0      0 1113676 103144 1388504    0    0     0  8252 14202 14533 39 12 40  9  0  0 2026-09-21 18:26:26
 0  0      0 1107600 103144 1394684    0    0     0 13860 13976 14933 42 10 40  8  0  0 2026-09-21 18:26:27
56  0      0 1105040 103144 1397612    0    0     0  9652 13273 13676 35  9 50  7  0  0 2026-09-21 18:26:28
 1  0      0 1103544 103144 1399240    0    0     0  8192 11420 12110 30  8 55  6  0  0 2026-09-21 18:26:29
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  1      0 1096136 103144 1407248    0    0     0 16272 11960 12314 34  8 45 14  0  0 2026-09-21 18:26:30
 2  1      0 1091824 103144 1411524    0    0     0 12736 15008 14842 52 11 27 11  0  0 2026-09-21 18:26:31
 0  0      0 1091824 103144 1411592    0    0     0  7300 1942 3180  2  0 85 14  0  0 2026-09-21 18:26:32
 0  0      0 1091824 103144 1411600    0    0     0  6576  791 1628  0  1 87 12  0  0 2026-09-21 18:26:33
 0  0      0 1091824 103144 1411600    0    0     0  7524  899 1780  0  1 85 14  0  0 2026-09-21 18:26:34
 0  0      0 1091824 103144 1411600    0    0     0  7560  882 1753  1  1 85 15  0  0 2026-09-21 18:26:35
 2  0      0 1078404 103144 1411628    0    0     0  7568 1793 3464  8  6 79  8  0  0 2026-09-21 18:26:36
