+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 19096  | GET    | /api/app/notification                | 0.329 | 7.096  | 46.424 | 135508.169 | 15.419 | 19096  | 0   | 0   | 0   |
| 1492   | GET    | /api/chair/notification              | 1.946 | 33.104 | 60.204 | 49391.502  | 60.017 | 1492   | 0   | 0   | 0   |
| 310749 | POST   | /api/chair/coordinate                | 0.001 | 0.035  | 0.311  | 10809.935  | 0.153  | 310749 | 0   | 0   | 0   |
| 16091  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.030 | 0.190  | 0.946  | 3055.384   | 0.604  | 16091  | 0   | 0   | 0   |
| 33972  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.037  | 0.293  | 1268.191   | 0.165  | 33972  | 0   | 0   | 0   |
| 19443  | POST   | /api/app/rides                       | 0.001 | 0.061  | 0.513  | 1188.107   | 0.322  | 19443  | 0   | 0   | 0   |
| 19447  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.054  | 0.470  | 1054.852   | 0.272  | 19447  | 0   | 0   | 0   |
| 21459  | GET    | /api/app/rides                       | 0.002 | 0.032  | 0.229  | 679.899    | 0.140  | 21459  | 0   | 0   | 0   |
| 21457  | GET    | /api/app/nearby-chairs               | 0.001 | 0.031  | 0.252  | 660.703    | 0.138  | 21456  | 0   | 1   | 0   |
| 3697   | POST   | /api/app/users                       | 0.001 | 0.048  | 0.422  | 175.974    | 0.260  | 3697   | 0   | 0   | 0   |
| 3660   | POST   | /api/app/payment-methods             | 0.001 | 0.027  | 0.437  | 100.387    | 0.155  | 3660   | 0   | 0   | 0   |
| 1467   | POST   | /api/chair/activity                  | 0.001 | 0.045  | 0.430  | 65.309     | 0.235  | 1467   | 0   | 0   | 0   |
| 1869   | POST   | /api/chair/chairs                    | 0.001 | 0.035  | 0.376  | 64.767     | 0.219  | 1869   | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.974 | 1.974  | 1.974  | 1.974      | 1.974  | 1      | 0   | 0   | 0   |
| 94     | GET    | /api/owner/sales                     | 0.001 | 0.012  | 0.071  | 1.110      | 0.071  | 94     | 0   | 0   | 0   |
| 66     | GET    | /api/owner/chairs                    | 0.017 | 0.012  | 0.088  | 0.762      | 0.088  | 66     | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.002  | 0.010  | 0.012      | 0.010  | 5      | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.001 | 0.001  | 0.001  | 0.001      | 0.001  | 1      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 3703   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3703   | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 3703   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3703   | 0   | 0   | 0   |
| 85129  | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 85129  | 0   | 0   | 0   |
| 33284  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 33284  | 0   | 0   | 0   |
| 3698   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3698   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
