procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1440368  85208 2056096    0    0    80   503 6515   29  8  4 87  0  0  0 2026-09-21 18:25:27
 1  0      0 1439084  85208 2056052    0    0     0     0 1174 1467  4  2 94  0  0  0 2026-09-21 18:25:28
 0  0      0 1441220  85208 2056052    0    0     0  1760 1362 1373  8  3 89  0  0  0 2026-09-21 18:25:29
 0  0      0 1456496  85208 2056052    0    0     0     0 3557 4376  6  3 91  0  0  0 2026-09-21 18:25:30
 0  0      0 1459596  85208 2056052    0    0     0     0 2178 2363  2  3 95  0  0  0 2026-09-21 18:25:31
 0  0      0 1467452  85208 2056052    0    0     0     0 4677 5689  4  3 93  0  0  0 2026-09-21 18:25:32
 3  0      0 1469068  85208 2056052    0    0     0     0 6184 7702  5  4 92  0  0  0 2026-09-21 18:25:33
 0  0      0 1469912  85208 2056052    0    0     0     0 7641 9685  6  4 90  0  0  0 2026-09-21 18:25:34
 1  0      0 1468872  85208 2056052    0    0     0     0 9331 11575  6  4 90  0  0  0 2026-09-21 18:25:35
 1  0      0 1468908  85208 2056052    0    0     0     0 9876 11634  7  5 89  0  0  0 2026-09-21 18:25:36
 1  0      0 1467640  85208 2056044    0    0     0     0 12634 14815  8  6 87  0  0  0 2026-09-21 18:25:37
 2  0      0 1465120  85208 2056044    0    0     0     0 14452 16306 10  8 82  0  0  0 2026-09-21 18:25:38
 4  0      0 1461340  85208 2056092    0    0     0     0 15824 17541 10  9 81  0  0  0 2026-09-21 18:25:39
 1  0      0 1458568  85208 2056188    0    0     0     4 20631 20832 14 11 75  0  0  0 2026-09-21 18:25:40
 1  0      0 1453528  85208 2056304    0    0     0     0 24072 24636 17 13 70  0  0  0 2026-09-21 18:25:41
 6  0      0 1447780  85208 2056384    0    0     0     0 26660 26462 21 15 64  0  0  0 2026-09-21 18:25:42
 1  0      0 1439420  85208 2056560    0    0     0     0 29939 30543 24 17 59  0  0  0 2026-09-21 18:25:43
 3  0      0 1430968  85208 2056704    0    0     0     0 36920 36169 30 21 49  0  0  0 2026-09-21 18:25:44
 2  0      0 1419528  85208 2056900    0    0     0     0 35506 33023 31 22 47  0  0  0 2026-09-21 18:25:45
 3  0      0 1413496  85208 2057064    0    0     0     0 37503 35360 34 24 42  0  0  0 2026-09-21 18:25:46
 3  0      0 1402176  85208 2057280    0    0     0     0 35840 31194 35 21 44  0  0  0 2026-09-21 18:25:47
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1392168  85208 2057416    0    0     0     0 36083 33570 35 23 42  0  0  0 2026-09-21 18:25:48
 3  0      0 1385700  85208 2057688    0    0     0     0 36816 31530 34 23 43  0  0  0 2026-09-21 18:25:49
 3  0      0 1371640  85208 2057908    0    0     0     0 37298 29667 41 25 35  0  0  0 2026-09-21 18:25:50
 3  0      0 1363652  85208 2058084    0    0     0     0 37446 30599 39 23 38  0  0  0 2026-09-21 18:25:51
 2  0      0 1350840  85208 2058376    0    0     0     0 33948 22455 45 22 33  0  0  0 2026-09-21 18:25:52
 3  0      0 1343620  85208 2058528    0    0     0     0 36462 27778 42 23 34  0  0  0 2026-09-21 18:25:53
 3  0      0 1330012  85216 2058732    0    0     0    92 35651 19769 51 23 27  0  0  0 2026-09-21 18:25:54
 1  0      0 1321912  85216 2058888    0    0     0 11832 33791 24785 43 23 34  0  0  0 2026-09-21 18:25:55
 3  0      0 1321844  85216 2058988    0    0     0     0 38052 24288 47 24 29  0  0  0 2026-09-21 18:25:56
 3  0      0 1317960  85216 2059160    0    0     0     0 34914 20514 49 24 26  0  0  0 2026-09-21 18:25:57
 2  0      0 1311852  85216 2059436    0    0     0     0 33449 15501 55 24 21  0  0  0 2026-09-21 18:25:58
 2  0      0 1301884  85216 2059668    0    0     0     0 35273 19725 50 24 26  0  0  0 2026-09-21 18:25:59
 2  0      0 1297320  85216 2059752    0    0     0  1948 35679 17049 56 24 21  0  0  0 2026-09-21 18:26:00
 3  0      0 1294620  85216 2059836    0    0     0    16 34139 13626 58 24 18  0  0  0 2026-09-21 18:26:01
