+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 12740  | GET    | /api/app/notification                | 0.480 | 9.739  | 46.697 | 124072.259 | 19.036 | 12740  | 0      | 0   | 0   |
| 1097   | GET    | /api/chair/notification              | 1.909 | 32.019 | 60.145 | 35125.215  | 60.001 | 1097   | 0      | 0   | 0   |
| 187035 | POST   | /api/chair/coordinate                | 0.001 | 0.026  | 0.677  | 4782.145   | 0.101  | 187035 | 0      | 0   | 0   |
| 9598   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.171  | 0.926  | 1645.318   | 0.546  | 9598   | 0      | 0   | 0   |
| 19636  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.047  | 0.575  | 921.406    | 0.181  | 19636  | 0      | 0   | 0   |
| 13078  | POST   | /api/app/rides                       | 0.002 | 0.051  | 0.628  | 663.863    | 0.200  | 13078  | 0      | 0   | 0   |
| 13082  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.035  | 0.479  | 453.466    | 0.168  | 13082  | 0      | 0   | 0   |
| 13489  | GET    | /api/app/rides                       | 0.002 | 0.021  | 0.137  | 278.053    | 0.085  | 13489  | 0      | 0   | 0   |
| 13487  | GET    | /api/app/nearby-chairs               | 0.001 | 0.021  | 0.149  | 277.456    | 0.082  | 13486  | 0      | 1   | 0   |
| 4015   | POST   | /api/app/users                       | 0.001 | 0.041  | 0.591  | 165.769    | 0.177  | 4015   | 0      | 0   | 0   |
| 3901   | POST   | /api/app/payment-methods             | 0.001 | 0.028  | 0.578  | 107.564    | 0.122  | 3901   | 0      | 0   | 0   |
| 106    | GET    | /api/owner/sales                     | 0.004 | 0.416  | 2.968  | 44.068     | 1.428  | 106    | 0      | 0   | 0   |
| 1073   | POST   | /api/chair/activity                  | 0.001 | 0.029  | 0.391  | 31.296     | 0.121  | 1073   | 0      | 0   | 0   |
| 1443   | POST   | /api/chair/chairs                    | 0.001 | 0.021  | 0.282  | 30.746     | 0.095  | 1443   | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.621 | 1.621  | 1.621  | 1.621      | 1.621  | 1      | 0      | 0   | 0   |
| 99     | GET    | /api/owner/chairs                    | 0.001 | 0.016  | 0.082  | 1.549      | 0.082  | 99     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.038 | 0.038  | 0.038  | 0.038      | 0.038  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.001  | 0.001  | 0.003      | 0.001  | 5      | 0      | 0   | 0   |
| 27203  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4021   | 23182  | 0   | 0   |
| 27203  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4021   | 23182  | 0   | 0   |
| 104    | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 98     | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 243902 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 36146  | 207756 | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 486264 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 92366  | 393898 | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 27100  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4016   | 23084  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
