COMMAND                   AVG_CPU%
mysqld                       134.5
pidstat                        0.5
jbd2/nvme0n1p1-8               0.3
systemd                        0.0
kworker/u8:4-events_unbound       0.0
kworker/u8:1-ext4-rsv-conversion       0.0
kworker/u8:0-writeback         0.0
kworker/u8:0-events_unbound       0.0
kworker/u8:0-events_power_efficient       0.0
kworker/1:2-events             0.0
kworker/0:0-events             0.0
ksoftirqd/1                    0.0
kcompactd0                     0.0
