+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 10125  | GET    | /api/app/notification                | 0.479 | 11.582 | 30.646 | 117271.003 | 22.629 | 10125  | 0      | 0   | 0   |
| 842    | GET    | /api/chair/notification              | 1.879 | 31.122 | 60.108 | 26205.124  | 59.995 | 842    | 0      | 0   | 0   |
| 6785   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.934  | 3.890  | 6334.010   | 3.129  | 6785   | 0      | 0   | 0   |
| 137641 | POST   | /api/chair/coordinate                | 0.001 | 0.013  | 1.691  | 1812.894   | 0.188  | 137641 | 0      | 0   | 0   |
| 10342  | POST   | /api/app/rides                       | 0.002 | 0.149  | 1.410  | 1543.624   | 0.672  | 10342  | 0      | 0   | 0   |
| 10974  | GET    | /api/app/rides                       | 0.001 | 0.104  | 1.430  | 1145.990   | 0.624  | 10974  | 0      | 0   | 0   |
| 13909  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.081  | 1.415  | 1125.655   | 0.564  | 13909  | 0      | 0   | 0   |
| 10346  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.076  | 1.308  | 783.671    | 0.558  | 10346  | 0      | 0   | 0   |
| 3922   | POST   | /api/app/payment-methods             | 0.001 | 0.091  | 1.624  | 356.160    | 0.672  | 3922   | 0      | 0   | 0   |
| 3996   | POST   | /api/app/users                       | 0.001 | 0.088  | 1.286  | 351.080    | 0.485  | 3996   | 0      | 0   | 0   |
| 108    | GET    | /api/owner/sales                     | 0.003 | 0.699  | 4.083  | 75.527     | 3.728  | 108    | 0      | 0   | 0   |
| 10972  | GET    | /api/app/nearby-chairs               | 0.001 | 0.005  | 0.071  | 51.628     | 0.036  | 10971  | 0      | 1   | 0   |
| 818    | POST   | /api/chair/activity                  | 0.001 | 0.048  | 1.312  | 39.454     | 0.454  | 818    | 0      | 0   | 0   |
| 992    | POST   | /api/chair/chairs                    | 0.001 | 0.038  | 0.971  | 37.858     | 0.433  | 992    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 2.007 | 2.007  | 2.007  | 2.007      | 2.007  | 1      | 0      | 0   | 0   |
| 95     | GET    | /api/owner/chairs                    | 0.001 | 0.002  | 0.032  | 0.187      | 0.032  | 95     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.039 | 0.039  | 0.039  | 0.039      | 0.039  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.004      | 0.001  | 5      | 0      | 0   | 0   |
| 195779 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.001  | 0.001      | 0.000  | 35975  | 159804 | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 21852  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4002   | 17850  | 0   | 0   |
| 21852  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4002   | 17850  | 0   | 0   |
| 100    | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 94     | 0   | 0   |
| 395231 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 91969  | 303262 | 0   | 0   |
| 21753  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3997   | 17756  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
