procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6709016  35600 826716    0    0    66   162 11451   25  8  2 90  0  0  0 2026-09-21 17:33:32
 0  0      0 6699440  35600 826704    0    0     0    20 2444 2510  3  2 95  0  0  0 2026-09-21 17:33:33
 0  0      0 6699440  35600 826704    0    0     0  4636   98   93  0  0 100  0  0  0 2026-09-21 17:33:34
 0  0      0 6692324  35600 826704    0    0     0     0 9655 12530  4  1 95  0  0  0 2026-09-21 17:33:35
 0  0      0 6692204  35600 826704    0    0     0     0 2370 3221  1  1 99  0  0  0 2026-09-21 17:33:36
 0  0      0 6688172  35600 826704    0    0     0     0 11991 16383  5  2 93  0  0  0 2026-09-21 17:33:37
 0  0      0 6682156  35600 826704    0    0     0     0 13599 18598  4  2 94  0  0  0 2026-09-21 17:33:38
 0  0      0 6674976  35600 826704    0    0     0     0 17563 22537  7  3 90  0  0  0 2026-09-21 17:33:39
 1  0      0 6661448  35600 826704    0    0     0     0 24376 31994  9  3 88  0  0  0 2026-09-21 17:33:40
 3  0      0 6647056  35600 826704    0    0     0     0 19330 24633  8  2 89  0  0  0 2026-09-21 17:33:41
 0  0      0 6625384  35600 826704    0    0     0     0 23125 30931  9  3 88  0  0  0 2026-09-21 17:33:42
 0  0      0 6596656  35600 826704    0    0     0     0 24626 30225 12  3 85  0  0  0 2026-09-21 17:33:43
 0  0      0 6559176  35600 826704    0    0     0  4508 28220 34503 12  4 83  0  0  0 2026-09-21 17:33:44
 0  0      0 6531960  35600 826704    0    0     0     0 34129 39606 16  6 78  0  0  0 2026-09-21 17:33:45
 0  0      0 6502504  35600 826720    0    0     0     0 34170 38586 19  6 75  0  0  0 2026-09-21 17:33:46
 1  0      0 6464200  35600 826768    0    0     0     0 40528 43772 23  8 70  0  0  0 2026-09-21 17:33:47
 0  0      0 6391652  35600 826844    0    0     0     0 42789 47065 26  9 65  0  0  0 2026-09-21 17:33:48
 0  0      0 6319844  35600 826880    0    0     0     0 42186 48250 21  8 71  0  0  0 2026-09-21 17:33:49
 0  0      0 6288372  35600 826976    0    0     0     0 44302 46451 29  8 63  0  0  0 2026-09-21 17:33:50
 0  0      0 6186012  35600 827036    0    0     0     0 44063 42866 29  8 62  0  0  0 2026-09-21 17:33:51
 0  0      0 6168152  35600 827156    0    0     0     0 49923 50186 32 10 59  0  0  0 2026-09-21 17:33:52
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 6045740  35600 827304    0    0     0     0 52260 43747 39 12 49  0  0  0 2026-09-21 17:33:53
 2  0      0 5978096  35600 827408    0    0     0     0 52693 43973 39 12 49  0  0  0 2026-09-21 17:33:54
 4  0      0 5848984  35600 827600    0    0     0     0 51226 30961 49 14 37  0  0  0 2026-09-21 17:33:55
 4  0      0 5699628  35600 827660    0    0     0     0 55286 35830 46 14 39  0  0  0 2026-09-21 17:33:56
 4  0      0 5565260  35600 827876    0    0     0     0 53157 22099 58 14 28  0  0  0 2026-09-21 17:33:57
 4  0      0 5462208  35600 827972    0    0     0     8 53516 27206 51 15 34  0  0  0 2026-09-21 17:33:58
 2  0      0 5224776  35600 828244    0    0     0     0 55362 14118 66 17 17  0  0  0 2026-09-21 17:33:59
 3  0      0 5199112  35600 828352    0    0     0     0 54070 21831 57 15 28  0  0  0 2026-09-21 17:34:00
 2  0      0 4947280  35600 828488    0    0     0     0 53204 23970 52 17 31  0  0  0 2026-09-21 17:34:01
 4  0      0 4811544  35608 828756    0    0     0    64 54235 7009 76 16  8  0  0  0 2026-09-21 17:34:02
 4  0      0 4763388  35608 828780    0    0     0     4 53245 18774 59 15 26  0  0  0 2026-09-21 17:34:03
 4  0      0 4538200  35608 828916    0    0     0     0 50239 23790 50 18 32  0  0  0 2026-09-21 17:34:04
 4  0      0 4280792  35608 829132    0    0     0     0 55137 5253 77 15  8  0  0  0 2026-09-21 17:34:05
 4  0      0 4276356  35608 829308    0    0     0     0 53909 10663 69 16 15  0  0  0 2026-09-21 17:34:06
 4  0      0 4217732  35608 829332    0    0     0     0 52285 24100 54 14 32  0  0  0 2026-09-21 17:34:07
 5  0      0 3949984  35608 829544    0    0     0     0 55002 16687 58 18 24  0  0  0 2026-09-21 17:34:08
 2  0      0 3662396  35608 829668    0    0     0     0 55759 6071 76 17  7  0  0  0 2026-09-21 17:34:09
 4  0      0 3617476  35608 829940    0    0     0     0 55061 8075 74 16 10  0  0  0 2026-09-21 17:34:10
 5  0      0 3608936  35608 830056    0    0     0     0 52440 14261 63 16 21  0  0  0 2026-09-21 17:34:11
 4  0      0 3581152  35608 830172    0    0     0     0 51724 21021 56 14 30  0  0  0 2026-09-21 17:34:12
 4  0      0 3308740  35608 830256    0    0     0     0 53058 11013 65 19 16  0  0  0 2026-09-21 17:34:13
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 2974016  35608 830412    0    0     0     0 53106 12162 69 17 15  0  0  0 2026-09-21 17:34:14
 5  0      0 2806788  35608 830544    0    0     0     0 56930 3749 81 16  3  0  0  0 2026-09-21 17:34:15
 4  0      0 2804788  35608 830836    0    0     0     0 53108 13085 68 15 17  0  0  0 2026-09-21 17:34:16
 2  0      0 2803780  35608 830904    0    0     0     0 50803 12441 67 15 18  0  0  0 2026-09-21 17:34:17
 5  0      0 2797480  35608 830904    0    0     0     0 48208 29878 45 12 43  0  0  0 2026-09-21 17:34:18
 4  0      0 2768828  35608 830984    0    0     0     0 52157 18838 62 15 23  0  0  0 2026-09-21 17:34:19
 5  0      0 2463900  35608 831136    0    0     0     0 53276 9224 65 20 15  0  0  0 2026-09-21 17:34:20
 4  0      0 2173204  35608 831196    0    0     0     0 51172 10599 71 17 12  0  0  0 2026-09-21 17:34:21
 4  0      0 2042092  35608 831392    0    0     0     0 52783 4697 82 13  5  0  0  0 2026-09-21 17:34:22
 7  0      0 2038484  35608 831704    0    0     0     0 50733 12022 69 15 16  0  0  0 2026-09-21 17:34:23
 0  0      0 2036488  35608 831720    0    0     0     0 50268 6471 77 15  8  0  0  0 2026-09-21 17:34:24
 1  0      0 2035480  35608 831720    0    0     0     0 45599 35409 42 10 47  0  0  0 2026-09-21 17:34:25
 1  0      0 2032232  35608 831720    0    0     0     0 50667 32749 49 12 39  0  0  0 2026-09-21 17:34:26
 0  0      0 2028484  35608 831776    0    0     0     0 54545 18439 62 14 23  0  0  0 2026-09-21 17:34:27
 5  0      0 1793760  35608 831880    0    0     0     0 52623 6094 73 19  8  0  0  0 2026-09-21 17:34:28
 4  0      0 1478532  35608 831940    0    0     0     0 54743 4115 78 19  4  0  0  0 2026-09-21 17:34:29
 5  0      0 1302388  35608 832056    0    0     0     0 53548 2095 86 14  0  0  0  0 2026-09-21 17:34:30
 4  0      0 1300696  35608 832440    0    0     0     0 53786 9650 73 15 12  0  0  0 2026-09-21 17:34:31
 4  0      0 1299716  35608 832520    0    0     0     0 53853 4800 80 15  4  0  0  0 2026-09-21 17:34:32
 1  0      0 1299464  35616 832576    0    0     0  2804 49410 15835 66 12 22  0  0  0 2026-09-21 17:34:33
 5  0      0 1297952  35616 832576    0    0     0     0 47144 26090 53 11 36  0  0  0 2026-09-21 17:34:34
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 1294424  35616 832576    0    0     0     8 48054 27150 49 11 40  0  0  0 2026-09-21 17:34:35
 1  0      0 1276900  35616 832656    0    0     0     0 33766 38034 17  5 78  0  0  0 2026-09-21 17:34:36
