+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 30055 | GET    | /api/chair/notification              | 0.001 | 0.084 | 0.873 | 2515.819 | 0.327 | 30055 | 0     | 0   | 0   |
| 20569 | GET    | /api/app/notification                | 0.002 | 0.089 | 0.808 | 1824.376 | 0.324 | 20559 | 0     | 10  | 0   |
| 23017 | POST   | /api/chair/coordinate                | 0.003 | 0.074 | 0.606 | 1696.936 | 0.294 | 23017 | 0     | 0   | 0   |
| 731   | GET    | /api/app/nearby-chairs               | 0.001 | 1.085 | 3.439 | 792.784  | 3.272 | 730   | 0     | 1   | 0   |
| 461   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.034 | 0.362 | 2.045 | 166.833  | 1.851 | 461   | 0     | 0   | 0   |
| 963   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.003 | 0.087 | 0.512 | 83.765   | 0.338 | 963   | 0     | 0   | 0   |
| 733   | GET    | /api/app/rides                       | 0.001 | 0.089 | 0.573 | 65.095   | 0.365 | 733   | 0     | 0   | 0   |
| 536   | POST   | /api/app/rides                       | 0.003 | 0.100 | 0.405 | 53.446   | 0.316 | 536   | 0     | 0   | 0   |
| 540   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.065 | 0.379 | 35.321   | 0.293 | 540   | 0     | 0   | 0   |
| 161   | GET    | /api/owner/sales                     | 0.007 | 0.212 | 0.563 | 34.108   | 0.535 | 161   | 0     | 0   | 0   |
| 81    | GET    | /api/internal/matching               | 0.001 | 0.312 | 1.589 | 25.250   | 1.589 | 81    | 0     | 0   | 0   |
| 193   | POST   | /api/app/payment-methods             | 0.001 | 0.052 | 0.364 | 9.973    | 0.247 | 193   | 0     | 0   | 0   |
| 149   | POST   | /api/chair/activity                  | 0.004 | 0.067 | 0.303 | 9.920    | 0.259 | 149   | 0     | 0   | 0   |
| 150   | POST   | /api/chair/chairs                    | 0.001 | 0.065 | 0.312 | 9.767    | 0.247 | 150   | 0     | 0   | 0   |
| 166   | GET    | /api/owner/chairs                    | 0.001 | 0.059 | 0.394 | 9.746    | 0.344 | 166   | 0     | 0   | 0   |
| 193   | POST   | /api/app/users                       | 0.001 | 0.042 | 0.308 | 8.094    | 0.278 | 193   | 0     | 0   | 0   |
| 1     | POST   | /api/initialize                      | 1.804 | 1.804 | 1.804 | 1.804    | 1.804 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.041 | 0.041 | 0.041 | 0.041    | 0.041 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.002 | 0.005    | 0.002 | 5     | 0     | 0   | 0   |
| 12467 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.001 | 0.001    | 0.000 | 1748  | 10719 | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 1555  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 199   | 1356  | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1555  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 199   | 1356  | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 27296 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 4574  | 22722 | 0   | 0   |
| 1385  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 194   | 1191  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
