procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1159312 103144 1321060    0    0    63  3650 6117   32 25  5 68  2  0  0 2026-09-21 18:37:06
 0  0      0 1159312 103144 1321024    0    0     0     0  357  592  0  0 100  0  0  0 2026-09-21 18:37:07
 2  2      0 1268880 103144 1207440    0    0     0 23700 5113 9521  9  3 52 37  0  0 2026-09-21 18:37:08
 0  0      0 1263880 103144 1221648    0    0     0 30916 4176 7982 25  3 42 31  0  0 2026-09-21 18:37:09
 0  0      0 1262536 103144 1221600    0    0     0  2080 2858 3931  4  1 91  4  0  0 2026-09-21 18:37:10
 0  0      0 1262536 103144 1221632    0    0     0  1636 1987 3420  2  1 95  3  0  0 2026-09-21 18:37:11
 0  0      0 1262536 103144 1221632    0    0     0  1644 2976 4513  3  1 93  3  0  0 2026-09-21 18:37:12
 0  0      0 1262536 103144 1221712    0    0     0  1660 3467 4998  3  2 92  3  0  0 2026-09-21 18:37:13
 0  0      0 1262536 103144 1221712    0    0     0  1784 3955 5729  3  2 93  3  0  0 2026-09-21 18:37:14
 1  0      0 1261512 103144 1222816    0    0     0  2780 3968 5538  3  2 92  3  0  0 2026-09-21 18:37:15
 0  0      0 1261512 103144 1222896    0    0     0  1988 5526 7077  8  2 87  4  0  0 2026-09-21 18:37:16
 0  0      0 1261272 103144 1223024    0    0     0  2176 6289 7834  8  2 86  4  0  0 2026-09-21 18:37:17
 0  0      0 1261272 103144 1223072    0    0     0  2308 7649 9136 10  3 85  3  0  0 2026-09-21 18:37:18
 2  0      0 1261272 103144 1223248    0    0     0  2252 8712 10118 13  4 81  3  0  0 2026-09-21 18:37:19
 0  0      0 1261048 103144 1223328    0    0     0 10676 9563 11703 16  5 75  4  0  0 2026-09-21 18:37:20
 0  0      0 1261032 103144 1223712    0    0     0  3644 11537 14295 20  7 69  5  0  0 2026-09-21 18:37:21
 1  0      0 1260808 103144 1223920    0    0     0  3892 13103 15241 25  7 64  4  0  0 2026-09-21 18:37:22
 0  0      0 1260552 103144 1224320    0    0     0  5084 15831 18618 32  9 56  3  0  0 2026-09-21 18:37:23
 5  0      0 1245192 103144 1239952    0    0     0 21588 16786 20022 36  9 48  7  0  0 2026-09-21 18:37:24
 4  1      0 1243144 103144 1242180    0    0     0  7936 18862 20678 43 12 44  2  0  0 2026-09-21 18:37:25
10  3      0 1239832 103144 1245316    0    0     0  9336 20240 23188 76 11 10  3  0  0 2026-09-21 18:37:26
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  1      0 1238584 103144 1246468    0    0     0 10308 19625 22984 54 12 29  6  0  0 2026-09-21 18:37:27
 5  2      0 1228028 103144 1253764    0    0     0 16956 22259 27598 67 13 14  6  0  0 2026-09-21 18:37:28
 0  1      0 1225980 103144 1255892    0    0     0 10940 21295 24938 65 13 19  4  0  0 2026-09-21 18:37:29
 4  1      0 1225980 103144 1255940    0    0     0 14956 21720 24770 70 13 13  4  0  0 2026-09-21 18:37:30
 0  1      0 1221884 103144 1260084    0    0     0 14340 22374 26228 72 13 11  4  0  0 2026-09-21 18:37:31
 4  0      0 1220476 103144 1261540    0    0     0 10108 18418 21156 56 11 25  8  0  0 2026-09-21 18:37:32
