procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 3  0      0 1161012 103144 1319448    0    0    64  3592 6120   32 25  5 68  2  0  0 2026-09-21 18:31:53
 0  0      0 1161012 103144 1319328    0    0     0     0  375  592  0  1 99  0  0  0 2026-09-21 18:31:54
 0  3      0 1269172 103144 1212772    0    0     0 34332 5650 10967 19  3 53 26  0  0 2026-09-21 18:31:55
 0  0      0 1260936 103144 1224280    0    0     0 20388 3670 6065 14  3 63 21  0  0 2026-09-21 18:31:56
 0  0      0 1259816 103144 1224380    0    0     0  1572 2302 3298  3  1 94  3  0  0 2026-09-21 18:31:57
 0  0      0 1259816 103144 1224484    0    0     0  1624 2574 3990  3  1 94  3  0  0 2026-09-21 18:31:58
 0  0      0 1259816 103144 1224724    0    0     0  1604 3371 5005  4  2 92  3  0  0 2026-09-21 18:31:59
 1  0      0 1259816 103144 1224936    0    0     0  1392 3589 5181  4  1 93  3  0  0 2026-09-21 18:32:00
 0  0      0 1259564 103144 1225256    0    0     0  1548 4657 6302  6  2 90  3  0  0 2026-09-21 18:32:01
 0  0      0 1258540 103144 1226528    0    0     0  2424 4242 5599  6  1 91  3  0  0 2026-09-21 18:32:02
 0  0      0 1258540 103144 1227060    0    0     0  1652 5447 6714  7  3 88  3  0  0 2026-09-21 18:32:03
 0  0      0 1258540 103144 1227704    0    0     0  1944 6408 7938  8  3 86  3  0  0 2026-09-21 18:32:04
 0  0      0 1258540 103144 1228344    0    0     0  1996 7625 9140 11  3 82  4  0  0 2026-09-21 18:32:05
 0  0      0 1258300 103144 1229352    0    0     0  2240 8756 10516 15  5 78  3  0  0 2026-09-21 18:32:06
 0  0      0 1258300 103144 1230368    0    0     0  2352 10090 12350 17  5 75  3  0  0 2026-09-21 18:32:07
 0  0      0 1258300 103144 1231800    0    0     0  3620 10704 13434 21  5 70  5  0  0 2026-09-21 18:32:08
 4  0      0 1258060 103144 1233560    0    0     0  4456 13142 15840 27  8 60  5  0  0 2026-09-21 18:32:09
13  0      0 1257820 103144 1235784    0    0     0  5212 16430 19407 36 10 49  5  0  0 2026-09-21 18:32:10
 0  0      0 1242460 103144 1253404    0    0     0 21024 16908 20027 37 11 45  8  0  0 2026-09-21 18:32:11
 9  0      0 1239388 103144 1258684    0    0     0  8344 17946 19527 40 10 47  3  0  0 2026-09-21 18:32:12
16  1      0 1236876 103144 1262880    0    0     0  7760 18426 21484 51 10 37  2  0  0 2026-09-21 18:32:13
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  1      0 1236876 103144 1265208    0    0     0  8416 21070 23469 69 14 13  4  0  0 2026-09-21 18:32:14
 6  1      0 1229456 103144 1274792    0    0     0 16496 22702 27746 73 15  8  4  0  0 2026-09-21 18:32:15
 4  2      0 1225152 103144 1280028    0    0     0 11648 20090 24483 65 13 16  5  0  0 2026-09-21 18:32:16
27  0      0 1220532 103144 1282600    0    0     0  8276 21990 24567 69 15 12  4  0  0 2026-09-21 18:32:17
 4  0      0 1214240 103144 1288976    0    0     0 27900 19298 22953 55 12 25  9  0  0 2026-09-21 18:32:18
 7  0      0 1211080 103144 1293064    0    0     0  9528 20535 23496 63 16 16  5  0  0 2026-09-21 18:32:19
11  0      0 1202908 103144 1302460    0    0     0 16240 16960 21739 57 12 29  3  0  0 2026-09-21 18:32:20
33  2      0 1199848 103144 1306800    0    0     0 10428 18228 21092 58 12 22  9  0  0 2026-09-21 18:32:21
10  1      0 1197364 103144 1309924    0    0     0  8552 15858 18298 50 11 38  2  0  0 2026-09-21 18:32:22
 6  1      0 1195056 103144 1313448    0    0     0 10136 18249 18194 62 15 20  3  0  0 2026-09-21 18:32:23
18  0      0 1191792 103144 1317848    0    0     0 10100 16563 18731 48 13 34  5  0  0 2026-09-21 18:32:24
 1  4      0 1190500 103144 1320260    0    0     0 53016 19119 21725 59 15 22  4  0  0 2026-09-21 18:32:25
17  1      0 1188468 103144 1323700    0    0     0 12864 15808 17734 49 12 32  8  0  0 2026-09-21 18:32:26
52  0      0 1186436 103144 1326908    0    0     0 10472 15851 16706 44 13 34  9  0  0 2026-09-21 18:32:27
 1  1      0 1184136 103144 1330360    0    0     0 11604 15966 16005 55 13 23  9  0  0 2026-09-21 18:32:28
 0  1      0 1181100 103144 1333440    0    0     0 10844 13380 14823 42  9 35 13  0  0 2026-09-21 18:32:29
 0  1      0 1177560 103144 1336712    0    0     0 11252 16469 18045 53 12 28  8  0  0 2026-09-21 18:32:30
 0  1      0 1174516 103144 1340056    0    0     0 10912 15334 17546 54 10 26 12  0  0 2026-09-21 18:32:31
 0  1      0 1170704 103144 1344272    0    0     0 11432 15687 16928 47 13 28 12  0  0 2026-09-21 18:32:32
 1  1      0 1167428 103144 1347592    0    0     0 10608 15626 15963 53 13 29  6  0  0 2026-09-21 18:32:33
 0  3      0 1162868 103144 1351952    0    0     0 11164 16370 16834 60 14 17 10  0  0 2026-09-21 18:32:34
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
10  0      0 1161356 103144 1353716    0    0     0  9992 12391 13791 36  8 46 10  0  0 2026-09-21 18:32:35
49  0      0 1157800 103144 1357896    0    0     0 12096 13419 14819 41  8 42  8  0  0 2026-09-21 18:32:36
14  1      0 1155580 103144 1359988    0    0     0  8808 16715 15113 54 13 31  3  0  0 2026-09-21 18:32:37
 7  1      0 1153108 103144 1362524    0    0     0 10364 13929 15299 45  8 43  4  0  0 2026-09-21 18:32:38
 0  1      0 1149964 103144 1365744    0    0     0  9912 16075 16696 44 12 37  7  0  0 2026-09-21 18:32:39
 1  2      0 1146684 103144 1368804    0    0     0  9912 14748 15791 51 11 30  7  0  0 2026-09-21 18:32:40
 9  0      0 1144148 103144 1371884    0    0     0 10504 14030 14872 54 10 27  9  0  0 2026-09-21 18:32:41
32  0      0 1142440 103144 1373456    0    0     0  8064 13911 14544 34 11 45  9  0  0 2026-09-21 18:32:42
 0  1      0 1138836 103144 1377456    0    0     0 11624 11953 13407 39  8 44  9  0  0 2026-09-21 18:32:43
 8  0      0 1136076 103144 1379916    0    0     0  8984 20087 19265 72 14  9  5  0  0 2026-09-21 18:32:44
11  2      0 1134620 103144 1381504    0    0     0  7856 13780 13969 35 10 50  5  0  0 2026-09-21 18:32:45
 1  2      0 1132028 103144 1384412    0    0     0 10328 14255 14722 41 10 40  9  0  0 2026-09-21 18:32:46
 0  1      0 1130516 103144 1386216    0    0     0  8684 13818 13674 43 10 37 10  0  0 2026-09-21 18:32:47
 4  1      0 1124436 103144 1392104    0    0     0 11740 12232 13525 41  9 43  8  0  0 2026-09-21 18:32:48
 0  3      0 1122184 103144 1394384    0    0     0 10224 12438 13305 26  9 53 13  0  0 2026-09-21 18:32:49
 0  2      0 1119928 103144 1396856    0    0     0  8008 15397 16161 52 12 34  2  0  0 2026-09-21 18:32:50
13  1      0 1118168 103144 1398384    0    0     0  7468 14314 14425 35 10 50  6  0  0 2026-09-21 18:32:51
 0  1      0 1116616 103144 1400252    0    0     0  9744 11219 12494 38  7 48  7  0  0 2026-09-21 18:32:52
35  2      0 1114656 103144 1401852    0    0     0  6876 14087 15128 38 12 43  7  0  0 2026-09-21 18:32:53
 0  1      0 1109072 103144 1407616    0    0     0 13840 12453 13056 29  9 51 11  0  0 2026-09-21 18:32:54
 0  1      0 1107492 103144 1409260    0    0     0  5444 14473 15638 38 10 46  5  0  0 2026-09-21 18:32:55
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
17  1      0 1104520 103144 1412236    0    0     0 72896 13801 16108 43 11 36 10  0  0 2026-09-21 18:32:56
