+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 21613  | GET    | /api/app/notification                | 0.359 | 7.062  | 41.083 | 152634.856 | 15.075 | 21613  | 0   | 0   | 0   |
| 1518   | GET    | /api/chair/notification              | 2.122 | 33.784 | 60.415 | 51283.900  | 60.016 | 1518   | 0   | 0   | 0   |
| 343582 | POST   | /api/chair/coordinate                | 0.001 | 0.033  | 0.377  | 11225.414  | 0.168  | 343582 | 0   | 0   | 0   |
| 17934  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.030 | 0.258  | 1.206  | 4619.818   | 0.897  | 17934  | 0   | 0   | 0   |
| 21921  | POST   | /api/app/rides                       | 0.002 | 0.085  | 0.844  | 1867.662   | 0.434  | 21921  | 0   | 0   | 0   |
| 21925  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.071  | 0.828  | 1559.978   | 0.386  | 21925  | 0   | 0   | 0   |
| 37914  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.006 | 0.033  | 0.341  | 1247.733   | 0.157  | 37914  | 0   | 0   | 0   |
| 24954  | GET    | /api/app/nearby-chairs               | 0.001 | 0.022  | 0.265  | 557.469    | 0.138  | 24953  | 0   | 1   | 0   |
| 24956  | GET    | /api/app/rides                       | 0.002 | 0.021  | 0.295  | 527.979    | 0.138  | 24956  | 0   | 0   | 0   |
| 4356   | POST   | /api/app/users                       | 0.001 | 0.078  | 0.754  | 340.041    | 0.427  | 4356   | 0   | 0   | 0   |
| 4294   | POST   | /api/app/payment-methods             | 0.001 | 0.035  | 0.782  | 151.264    | 0.271  | 4294   | 0   | 0   | 0   |
| 2277   | POST   | /api/chair/chairs                    | 0.001 | 0.035  | 0.748  | 80.212     | 0.324  | 2277   | 0   | 0   | 0   |
| 1493   | POST   | /api/chair/activity                  | 0.001 | 0.047  | 0.723  | 70.084     | 0.368  | 1493   | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.620 | 1.620  | 1.620  | 1.620      | 1.620  | 1      | 0   | 0   | 0   |
| 92     | GET    | /api/owner/sales                     | 0.001 | 0.009  | 0.088  | 0.853      | 0.088  | 92     | 0   | 0   | 0   |
| 67     | GET    | /api/owner/chairs                    | 0.001 | 0.004  | 0.040  | 0.290      | 0.040  | 67     | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.000  | 0.001  | 0.002      | 0.001  | 5      | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.001 | 0.001  | 0.001  | 0.001      | 0.001  | 1      | 0   | 0   | 0   |
| 4362   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4362   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 4362   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4362   | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 39215  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 39215  | 0   | 0   | 0   |
| 100261 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 100261 | 0   | 0   | 0   |
| 4357   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 4357   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
