procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 15164400  19476 360920    0    0   113   112 26199   18 19  3 79  0  0  0 2026-09-21 18:31:54
 0  0      0 15141624  19476 360912    0    0     0     0 2986 2612  2  1 98  0  0  0 2026-09-21 18:31:55
 0  0      0 15141624  19476 360912    0    0     0     0   59   82  0  0 100  0  0  0 2026-09-21 18:31:56
 0  0      0 15140616  19476 360912    0    0     0     0 12075 13910  3  1 97  0  0  0 2026-09-21 18:31:57
 0  0      0 15141312  19476 360912    0    0     0     0 6796 7792  2  0 98  0  0  0 2026-09-21 18:31:58
 0  0      0 15126948  19476 360912    0    0     0     0 13767 14813  4  1 95  0  0  0 2026-09-21 18:31:59
 0  0      0 15121936  19476 360912    0    0     0     0 15714 16758  6  1 93  0  0  0 2026-09-21 18:32:00
 1  0      0 15076324  19476 360912    0    0     0     0 20508 19574  9  2 89  0  0  0 2026-09-21 18:32:01
 0  0      0 15068512  19476 360916    0    0     0     0 16491 16437  5  1 94  0  0  0 2026-09-21 18:32:02
 1  0      0 15024160  19476 360916    0    0     0     0 25986 23753 13  2 85  0  0  0 2026-09-21 18:32:03
 0  0      0 14981824  19476 360916    0    0     0     0 28077 24748 14  2 84  0  0  0 2026-09-21 18:32:04
 1  0      0 14936464  19476 360852    0    0     0     0 36809 31596 15  3 82  0  0  0 2026-09-21 18:32:05
 0  0      0 14835664  19476 360852    0    0     0     0 41856 36075 16  4 80  0  0  0 2026-09-21 18:32:06
 0  0      0 14749796  19476 360852    0    0     0     0 48602 39927 21  4 74  0  0  0 2026-09-21 18:32:07
 2  0      0 14663616  19476 360852    0    0     0     0 60440 45626 23  5 71  0  0  0 2026-09-21 18:32:08
 8  0      0 14461468  19476 360852    0    0     0     0 72819 46690 34  8 58  0  0  0 2026-09-21 18:32:09
 0  0      0 14288464  19476 360948    0    0     0     0 83976 51841 37  9 54  0  0  0 2026-09-21 18:32:10
 0  0      0 14067000  19476 361112    0    0     0     0 85090 42879 47 10 44  0  0  0 2026-09-21 18:32:11
 7  0      0 13769920  19476 361280    0    0     0     0 99847 48059 51 12 37  0  0  0 2026-09-21 18:32:12
 7  0      0 13351560  19476 361508    0    0     0     0 110050 44537 59 14 27  0  0  0 2026-09-21 18:32:13
 8  0      0 13049948  19476 361764    0    0     0     0 113029 44039 61 14 25  0  0  0 2026-09-21 18:32:14
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  0      0 12738352  19476 361952    0    0     0     0 111375 43946 59 15 26  0  0  0 2026-09-21 18:32:15
 2  0      0 12462784  19476 362216    0    0     0     0 114105 46285 60 14 26  0  0  0 2026-09-21 18:32:16
 9  0      0 12229208  19476 362404    0    0     0     0 106948 45950 59 13 29  0  0  0 2026-09-21 18:32:17
10  0      0 11926864  19484 362632    0    0     0    60 108442 41034 65 14 22  0  0  0 2026-09-21 18:32:18
