+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| 380523 | GET    | /api/app/notification                | 0.000 | 0.010 | 2.755 | 3803.977 | 0.163 | 380522 | 0      | 1   | 0   |
| 132831 | GET    | /api/chair/notification              | 0.000 | 0.021 | 3.137 | 2761.363 | 0.417 | 132831 | 0      | 0   | 0   |
| 3695   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.701 | 4.396 | 2589.254 | 2.510 | 3695   | 0      | 0   | 0   |
| 154240 | POST   | /api/chair/coordinate                | 0.002 | 0.010 | 3.276 | 1589.644 | 0.143 | 154240 | 0      | 0   | 0   |
| 7939   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.092 | 2.805 | 729.231  | 0.921 | 7939   | 0      | 0   | 0   |
| 5833   | GET    | /api/app/rides                       | 0.001 | 0.103 | 3.342 | 598.986  | 1.063 | 5833   | 0      | 0   | 0   |
| 4769   | POST   | /api/app/rides                       | 0.002 | 0.101 | 2.453 | 483.502  | 0.922 | 4769   | 0      | 0   | 0   |
| 4773   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.097 | 2.621 | 462.012  | 0.902 | 4773   | 0      | 0   | 0   |
| 1525   | POST   | /api/app/payment-methods             | 0.001 | 0.118 | 2.573 | 179.936  | 1.101 | 1525   | 0      | 0   | 0   |
| 1539   | POST   | /api/app/users                       | 0.001 | 0.067 | 3.079 | 103.275  | 0.690 | 1539   | 0      | 0   | 0   |
| 622    | POST   | /api/chair/chairs                    | 0.001 | 0.115 | 2.645 | 71.372   | 1.336 | 622    | 0      | 0   | 0   |
| 557    | POST   | /api/chair/activity                  | 0.001 | 0.097 | 3.386 | 54.232   | 1.145 | 557    | 0      | 0   | 0   |
| 136    | GET    | /api/owner/sales                     | 0.002 | 0.169 | 0.953 | 22.960   | 0.941 | 136    | 0      | 0   | 0   |
| 5831   | GET    | /api/app/nearby-chairs               | 0.000 | 0.003 | 0.061 | 14.625   | 0.027 | 5830   | 0      | 1   | 0   |
| 1      | POST   | /api/initialize                      | 2.045 | 2.045 | 2.045 | 2.045    | 2.045 | 1      | 0      | 0   | 0   |
| 111    | GET    | /api/owner/chairs                    | 0.016 | 0.002 | 0.023 | 0.199    | 0.016 | 111    | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.039 | 0.039 | 0.039 | 0.039    | 0.039 | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.000 | 0.000 | 0.001 | 0.002    | 0.001 | 5      | 0      | 0   | 0   |
| 116    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 110    | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 11180  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1545   | 9635   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 99587  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 13862  | 85725  | 0   | 0   |
| 199093 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 35518  | 163575 | 0   | 0   |
| 11180  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1545   | 9635   | 0   | 0   |
| 11065  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1540   | 9525   | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
