procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1476664  84260 2049488    0    0   158   691 1194    6  4  1 94  1  0  0 2026-09-21 17:03:11
 1  0      0 1476636  84260 2049468    0    0     0     0  485  666  1  1 98  0  0  0 2026-09-21 17:03:12
 0  0      0 1469532  84260 2049468    0    0     0     0  736  615  6  2 93  0  0  0 2026-09-21 17:03:13
 0  0      0 1471484  84260 2049468    0    0     0     0  653  515  4  1 96  0  0  0 2026-09-21 17:03:14
 0  0      0 1481504  84260 2049468    0    0     0     0 5788 7611  3  3 94  0  0  0 2026-09-21 17:03:15
 0  0      0 1483936  84260 2049468    0    0     0     0 2537 2420  2  1 97  0  0  0 2026-09-21 17:03:16
 0  0      0 1485272  84260 2049468    0    0     0     0 6831 9414  4  2 94  0  0  0 2026-09-21 17:03:17
 0  0      0 1486524  84260 2049468    0    0     0     0 8793 12377  3  3 94  0  0  0 2026-09-21 17:03:18
 0  0      0 1489072  84260 2049468    0    0     0     0 9385 13140  5  4 92  0  0  0 2026-09-21 17:03:19
 0  0      0 1489100  84268 2049468    0    0     0   228 9124 12534  5  3 92  0  0  0 2026-09-21 17:03:20
 0  0      0 1491904  84268 2049468    0    0     0     0 12487 17193  6  3 91  0  0  0 2026-09-21 17:03:21
 0  0      0 1491904  84268 2049468    0    0     0     0 11547 15212  6  4 90  0  0  0 2026-09-21 17:03:22
 0  0      0 1493088  84268 2049468    0    0     0     0 11464 14818  7  4 89  0  0  0 2026-09-21 17:03:23
 0  0      0 1493088  84268 2049468    0    0     0     0 13309 17054  7  4 89  0  0  0 2026-09-21 17:03:24
 0  0      0 1496484  84268 2049468    0    0     0    12 14241 18010  8  5 87  0  0  0 2026-09-21 17:03:25
 0  0      0 1496292  84268 2049468    0    0     0     0 13565 17115  8  6 87  0  0  0 2026-09-21 17:03:26
 0  0      0 1496244  84268 2049468    0    0     0     0 13982 17934  9  5 86  0  0  0 2026-09-21 17:03:27
 0  0      0 1496244  84268 2049468    0    0     0     0 15435 20288 10  5 85  0  0  0 2026-09-21 17:03:28
 1  0      0 1496244  84268 2049468    0    0     0     0 18554 23767 10  6 84  0  0  0 2026-09-21 17:03:29
 4  0      0 1496244  84268 2049468    0    0     0     0 18790 22100 10  8 82  0  0  0 2026-09-21 17:03:30
 0  0      0 1495992  84268 2049468    0    0     0     0 18996 22623 12  6 83  0  0  0 2026-09-21 17:03:31
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1495488  84268 2049468    0    0     0     0 22638 27196 13  8 79  0  0  0 2026-09-21 17:03:32
 4  0      0 1495492  84268 2049468    0    0     0     0 21699 27327 13  8 78  0  0  0 2026-09-21 17:03:33
 1  0      0 1495244  84268 2049472    0    0     0     0 25075 30509 14 10 76  0  0  0 2026-09-21 17:03:34
 1  0      0 1495244  84268 2049472    0    0     0  7116 26087 30946 15  9 74  1  0  0 2026-09-21 17:03:35
 3  0      0 1495244  84268 2049472    0    0     0     0 28063 33873 18 10 72  0  0  0 2026-09-21 17:03:36
 3  0      0 1491976  84268 2049488    0    0     0     0 33478 39007 20 14 66  0  0  0 2026-09-21 17:03:37
 1  0      0 1490476  84268 2049504    0    0     0     0 34164 39294 21 14 65  0  0  0 2026-09-21 17:03:38
