+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
| 353598 | GET    | /api/app/notification                | 0.001 | 0.009 | 1.760 | 3316.058 | 0.116 | 353598 | 0      | 0   | 0   |
| 3484   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.663 | 2.923 | 2309.514 | 2.281 | 3484   | 0      | 0   | 0   |
| 121176 | GET    | /api/chair/notification              | 0.001 | 0.016 | 1.708 | 1978.690 | 0.283 | 121176 | 0      | 0   | 0   |
| 166447 | POST   | /api/chair/coordinate                | 0.001 | 0.008 | 1.698 | 1389.120 | 0.082 | 166447 | 0      | 0   | 0   |
| 7249   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.064 | 1.512 | 464.925  | 0.585 | 7249   | 0      | 0   | 0   |
| 5741   | GET    | /api/app/rides                       | 0.001 | 0.070 | 1.518 | 399.406  | 0.757 | 5741   | 0      | 0   | 0   |
| 4636   | POST   | /api/app/rides                       | 0.002 | 0.073 | 1.939 | 338.242  | 0.638 | 4636   | 0      | 0   | 0   |
| 4640   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.068 | 1.544 | 314.288  | 0.676 | 4640   | 0      | 0   | 0   |
| 1546   | POST   | /api/app/payment-methods             | 0.001 | 0.107 | 1.714 | 164.664  | 1.030 | 1546   | 0      | 0   | 0   |
| 1636   | POST   | /api/app/users                       | 0.001 | 0.061 | 1.371 | 99.458   | 0.694 | 1634   | 0      | 0   | 2   |
| 469    | POST   | /api/chair/chairs                    | 0.001 | 0.055 | 1.329 | 25.789   | 0.659 | 469    | 0      | 0   | 0   |
| 453    | POST   | /api/chair/activity                  | 0.001 | 0.050 | 1.016 | 22.547   | 0.621 | 453    | 0      | 0   | 0   |
| 5733   | GET    | /api/app/nearby-chairs               | 0.001 | 0.004 | 0.035 | 21.509   | 0.021 | 5732   | 0      | 1   | 0   |
| 132    | GET    | /api/owner/sales                     | 0.003 | 0.124 | 0.575 | 16.327   | 0.552 | 132    | 0      | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.996 | 1.996 | 1.996 | 1.996    | 1.996 | 1      | 0      | 0   | 0   |
| 122    | GET    | /api/owner/chairs                    | 0.001 | 0.001 | 0.012 | 0.133    | 0.011 | 122    | 0      | 0   | 0   |
| 196262 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.022 | 0.085    | 0.000 | 37673  | 158589 | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.037 | 0.037 | 0.037 | 0.037    | 0.037 | 1      | 0      | 0   | 0   |
| 97733  | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.008 | 0.023    | 0.000 | 14735  | 82998  | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.001 | 0.003    | 0.001 | 5      | 0      | 0   | 0   |
| 10985  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1642   | 9343   | 0   | 0   |
| 127    | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6      | 121    | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 10985  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1642   | 9343   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1      | 0      | 0   | 0   |
| 10859  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1637   | 9222   | 0   | 0   |
+--------+--------+--------------------------------------+-------+-------+-------+----------+-------+--------+--------+-----+-----+
