+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| COUNT | METHOD |                 URI                  |  MIN  |  AVG  |  MAX  |   SUM    |  P99  |  2XX  |  3XX  | 4XX | 5XX |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
| 39416 | GET    | /api/chair/notification              | 0.001 | 0.098 | 0.705 | 3880.420 | 0.356 | 39359 | 0     | 57  | 0   |
| 21646 | GET    | /api/app/notification                | 0.020 | 0.105 | 0.899 | 2273.436 | 0.357 | 21616 | 0     | 30  | 0   |
| 16363 | POST   | /api/chair/coordinate                | 0.004 | 0.088 | 0.719 | 1436.507 | 0.328 | 16363 | 0     | 0   | 0   |
| 621   | GET    | /api/app/nearby-chairs               | 0.001 | 1.310 | 3.855 | 813.731  | 3.710 | 620   | 0     | 1   | 0   |
| 407   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.035 | 0.340 | 1.801 | 138.469  | 1.383 | 407   | 0     | 0   | 0   |
| 850   | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.002 | 0.095 | 0.511 | 80.725   | 0.321 | 850   | 0     | 0   | 0   |
| 623   | GET    | /api/app/rides                       | 0.001 | 0.105 | 0.641 | 65.315   | 0.422 | 623   | 0     | 0   | 0   |
| 471   | POST   | /api/app/rides                       | 0.003 | 0.126 | 0.475 | 59.548   | 0.416 | 471   | 0     | 0   | 0   |
| 475   | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.083 | 0.447 | 39.231   | 0.340 | 475   | 0     | 0   | 0   |
| 164   | GET    | /api/owner/sales                     | 0.009 | 0.212 | 0.663 | 34.740   | 0.554 | 164   | 0     | 0   | 0   |
| 77    | GET    | /api/internal/matching               | 0.001 | 0.361 | 1.361 | 27.767   | 1.361 | 77    | 0     | 0   | 0   |
| 179   | POST   | /api/app/payment-methods             | 0.001 | 0.069 | 0.308 | 12.281   | 0.291 | 179   | 0     | 0   | 0   |
| 166   | GET    | /api/owner/chairs                    | 0.002 | 0.073 | 0.353 | 12.183   | 0.345 | 166   | 0     | 0   | 0   |
| 137   | POST   | /api/chair/chairs                    | 0.001 | 0.085 | 0.360 | 11.603   | 0.318 | 137   | 0     | 0   | 0   |
| 135   | POST   | /api/chair/activity                  | 0.004 | 0.078 | 0.335 | 10.578   | 0.302 | 135   | 0     | 0   | 0   |
| 183   | POST   | /api/app/users                       | 0.001 | 0.051 | 0.333 | 9.334    | 0.311 | 179   | 0     | 0   | 4   |
| 1     | POST   | /api/initialize                      | 1.973 | 1.973 | 1.973 | 1.973    | 1.973 | 1     | 0     | 0   | 0   |
| 1     | GET    | /api/owner/sales?                    | 0.041 | 0.041 | 0.041 | 0.041    | 0.041 | 1     | 0     | 0   | 0   |
| 5     | POST   | /api/owner/owners                    | 0.001 | 0.001 | 0.002 | 0.005    | 0.002 | 5     | 0     | 0   | 0   |
| 171   | GET    | ^/owner.*                            | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 6     | 165   | 0   | 0   |
| 1381  | GET    | /favicon-32x32.png                   | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 189   | 1192  | 0   | 0   |
| 1     | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1381  | GET    | /favicon.ico                         | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 189   | 1192  | 0   | 0   |
| 1     | GET    | /favicon-128x128.png                 | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 1     | GET    | /index.html                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1     | 0     | 0   | 0   |
| 10901 | GET    | ^/images/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 1658  | 9243  | 0   | 0   |
| 24274 | GET    | ^/assets/.+                          | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 4340  | 19934 | 0   | 0   |
| 1211  | GET    | ^/client.*                           | 0.000 | 0.000 | 0.000 | 0.000    | 0.000 | 184   | 1027  | 0   | 0   |
+-------+--------+--------------------------------------+-------+-------+-------+----------+-------+-------+-------+-----+-----+
