+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   | 3XX | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
| 15492  | GET    | /api/app/notification                | 0.450 | 11.666 | 26.611 | 180735.142 | 23.475 | 15492  | 0   | 0   | 0   |
| 1287   | GET    | /api/chair/notification              | 2.283 | 30.256 | 60.551 | 38939.227  | 60.002 | 1287   | 0   | 0   | 0   |
| 196032 | POST   | /api/chair/coordinate                | 0.001 | 0.018  | 0.872  | 3442.603   | 0.196  | 196032 | 0   | 0   | 0   |
| 10144  | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 0.293  | 1.653  | 2976.745   | 0.898  | 10144  | 0   | 0   | 0   |
| 21040  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.094  | 1.100  | 1983.909   | 0.469  | 21040  | 0   | 0   | 0   |
| 15679  | POST   | /api/app/rides                       | 0.001 | 0.097  | 1.051  | 1519.680   | 0.430  | 15679  | 0   | 0   | 0   |
| 15683  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.062  | 0.986  | 972.550    | 0.380  | 15683  | 0   | 0   | 0   |
| 5741   | POST   | /api/app/payment-methods             | 0.001 | 0.099  | 1.129  | 566.264    | 0.594  | 5741   | 0   | 0   | 0   |
| 5871   | POST   | /api/app/users                       | 0.001 | 0.093  | 1.048  | 545.061    | 0.463  | 5871   | 0   | 0   | 0   |
| 16008  | GET    | /api/app/rides                       | 0.001 | 0.010  | 0.123  | 155.184    | 0.060  | 16008  | 0   | 0   | 0   |
| 16006  | GET    | /api/app/nearby-chairs               | 0.001 | 0.008  | 0.113  | 129.563    | 0.054  | 16005  | 0   | 1   | 0   |
| 1263   | POST   | /api/chair/activity                  | 0.001 | 0.056  | 0.752  | 70.445     | 0.412  | 1263   | 0   | 0   | 0   |
| 1480   | POST   | /api/chair/chairs                    | 0.001 | 0.047  | 1.154  | 69.318     | 0.397  | 1480   | 0   | 0   | 0   |
| 96     | GET    | /api/owner/sales                     | 0.003 | 0.623  | 2.949  | 59.812     | 2.949  | 96     | 0   | 0   | 0   |
| 1      | POST   | /api/initialize                      | 1.965 | 1.965  | 1.965  | 1.965      | 1.965  | 1      | 0   | 0   | 0   |
| 80     | GET    | /api/owner/chairs                    | 0.001 | 0.003  | 0.028  | 0.259      | 0.028  | 80     | 0   | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.037 | 0.037  | 0.037  | 0.037      | 0.037  | 1      | 0   | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.004      | 0.001  | 5      | 0   | 0   | 0   |
| 5877   | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5877   | 0   | 0   | 0   |
| 6      | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 0   | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0   | 0   | 0   |
| 52850  | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 52850  | 0   | 0   | 0   |
| 135038 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 135038 | 0   | 0   | 0   |
| 5877   | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5877   | 0   | 0   | 0   |
| 5872   | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 5872   | 0   | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+-----+-----+-----+
