procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 15185180  18808 359380    0    0   702   132 23375   21 11  3 86  0  0  0 2026-09-21 17:57:03
 0  0      0 15177768  18808 359404    0    0     0     0 2952 2858  1  1 98  0  0  0 2026-09-21 17:57:04
 0  0      0 15177768  18808 359404    0    0     0     0   63   63  0  0 100  0  0  0 2026-09-21 17:57:05
 0  0      0 15165176  18808 359404    0    0     0     0 9842 12886  2  1 97  0  0  0 2026-09-21 17:57:06
 0  0      0 15162288  18808 359404    0    0     0     0 2252 2821  1  0 99  0  0  0 2026-09-21 17:57:07
 0  0      0 15159768  18808 359404    0    0     0     0 7979 10771  2  0 97  0  0  0 2026-09-21 17:57:08
 0  0      0 15143892  18808 359404    0    0     0     0 9188 11915  3  1 96  0  0  0 2026-09-21 17:57:09
 0  0      0 15133812  18808 359404    0    0     0     0 12077 15197  3  1 96  0  0  0 2026-09-21 17:57:10
 0  0      0 15097272  18808 359404    0    0     0     0 15868 20336  5  1 93  0  0  0 2026-09-21 17:57:11
 0  0      0 15079632  18808 359404    0    0     0     0 14079 17297  4  1 95  0  0  0 2026-09-21 17:57:12
 0  0      0 15050904  18808 359404    0    0     0     0 19642 24800  6  1 93  0  0  0 2026-09-21 17:57:13
 0  0      0 15024192  18808 359304    0    0     0     0 19713 23323  6  1 92  0  0  0 2026-09-21 17:57:14
 2  0      0 14975556  18808 359304    0    0     0     0 26467 31756  9  2 89  0  0  0 2026-09-21 17:57:15
 1  0      0 14908012  18808 359240    0    0     0     0 31608 36322 10  2 87  0  0  0 2026-09-21 17:57:16
 0  0      0 14838224  18808 359176    0    0     0     0 35751 40006 14  3 84  0  0  0 2026-09-21 17:57:17
 8  0      0 14726536  18808 359176    0    0     0     0 40832 43529 17  4 80  0  0  0 2026-09-21 17:57:18
 4  0      0 14687088  18808 359260    0    0     0     0 45624 49474 18  3 78  0  0  0 2026-09-21 17:57:19
 4  0      0 14524460  18808 359332    0    0     0     0 54796 55447 23  5 72  0  0  0 2026-09-21 17:57:20
 1  0      0 14409440  18808 359564    0    0     0     0 56147 55269 24  5 71  0  0  0 2026-09-21 17:57:21
 1  0      0 14227268  18808 359584    0    0     0     0 64779 59209 30  7 63  0  0  0 2026-09-21 17:57:22
 1  0      0 14020616  18808 359856    0    0     0     0 64094 52899 33  7 60  0  0  0 2026-09-21 17:57:23
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 13819360  18808 360032    0    0    24     0 71026 60803 34  7 58  0  0  0 2026-09-21 17:57:24
 0  0      0 13593480  18808 360236    0    0     0     0 73772 49797 43  8 50  0  0  0 2026-09-21 17:57:25
 8  0      0 13408988  18808 360460    0    0     0     0 75113 56391 42  9 50  0  0  0 2026-09-21 17:57:26
 8  0      0 13128944  18808 360732    0    0     0     0 73653 49524 44  9 48  0  0  0 2026-09-21 17:57:27
 1  0      0 12761184  18808 360964    0    0     0     0 81969 47679 48 11 41  0  0  0 2026-09-21 17:57:28
 4  0      0 12461224  18808 361204    0    0     0     0 81484 51560 46  9 45  0  0  0 2026-09-21 17:57:29
 8  0      0 12269884  18808 361396    0    0     0     0 79854 55800 45  9 46  0  0  0 2026-09-21 17:57:30
 0  0      0 12133844  18808 361676    0    0     0     0 78722 52606 43  8 48  0  0  0 2026-09-21 17:57:31
 1  0      0 11816908  18808 361908    0    0     0     0 88018 44203 54 10 35  0  0  0 2026-09-21 17:57:32
 0  0      0 11443036  18816 362044    0    0     0  3096 83033 41191 52 10 39  0  0  0 2026-09-21 17:57:33
 0  0      0 11441524  18816 362156    0    0     0     4 68102 57457 36  6 58  0  0  0 2026-09-21 17:57:34
 0  0      0 11136408  18816 362436    0    0     0     0 83262 41375 55 10 35  0  0  0 2026-09-21 17:57:35
 4  0      0 10832776  18816 362692    0    0     0     0 80540 39824 53  9 38  0  0  0 2026-09-21 17:57:36
 9  0      0 10830696  18816 362712    0    0     0     0 75101 56658 42  8 50  0  0  0 2026-09-21 17:57:37
 0  0      0 10461096  18816 362904    0    0     0  3508 82595 33598 56 10 33  0  0  0 2026-09-21 17:57:38
 0  0      0 10458856  18816 363136    0    0     0     0 78912 55811 46  9 46  0  0  0 2026-09-21 17:57:39
 8  0      0 10076932  18816 363232    0    0     0     0 75407 37128 54  9 37  0  0  0 2026-09-21 17:57:40
 1  0      0 10075504  18816 363472    0    0     0     0 72241 50271 45  8 47  0  0  0 2026-09-21 17:57:41
 2  0      0 9690320  18816 363688    0    0     0     0 77593 28452 59 10 31  0  0  0 2026-09-21 17:57:42
11  0      0 9689828  18816 363792    0    0     0     0 75687 57184 44  8 48  0  0  0 2026-09-21 17:57:43
 3  0      0 9231036  18816 364044    0    0     0     0 92383 28138 68 12 20  0  0  0 2026-09-21 17:57:44
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 9230784  18816 364176    0    0     0     0 62702 51882 38  6 56  0  0  0 2026-09-21 17:57:45
 8  0      0 9030104  18816 364428    0    0     0     0 64260 50669 34  8 58  0  0  0 2026-09-21 17:57:46
 2  0      0 8325840  18816 364528    0    0     0     0 108423 18390 72 14 13  0  0  0 2026-09-21 17:57:47
 0  0      0 8324864  18816 364684    0    0     0     0 56032 41136 37  5 58  0  0  0 2026-09-21 17:57:48
 8  0      0 8288068  18816 364696    0    0     0     0 64763 31094 58  7 35  0  0  0 2026-09-21 17:57:49
 1  0      0 7706468  18816 364924    0    0     0     0 98098 27507 66 13 22  0  0  0 2026-09-21 17:57:50
 0  0      0 7705992  18816 364928    0    0     0     0 49911 40937 30  4 66  0  0  0 2026-09-21 17:57:51
10  0      0 7702972  18816 365208    0    0     0     0 66639 43439 47  6 47  0  0  0 2026-09-21 17:57:52
