procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1225472 103104 1297052    0    0    81  3161 6117   32 25  5 68  2  0  0 2026-09-21 17:57:02
 0  0      0 1225484 103104 1296932    0    0     0     0  373  577  1  1 99  0  0  0 2026-09-21 17:57:03
 1  1      0 1313724 103104 1205084    0    0     0 25120 5197 9664 12  2 48 37  0  0 2026-09-21 17:57:04
 1  0      0 1307220 103104 1221428    0    0     0 29572 4340 7807 21  3 46 29  0  0 2026-09-21 17:57:05
 0  0      0 1307220 103104 1221556    0    0     0  1808 2753 3615  4  1 91  4  0  0 2026-09-21 17:57:06
 0  0      0 1307220 103104 1221684    0    0     0  1660 1733 2902  1  1 95  3  0  0 2026-09-21 17:57:07
 0  0      0 1307220 103104 1221736    0    0     0  1676 3251 4481  3  2 92  3  0  0 2026-09-21 17:57:08
 0  0      0 1307220 103104 1222116    0    0     0  1728 3658 5130  4  2 92  3  0  0 2026-09-21 17:57:09
 0  0      0 1307220 103104 1222256    0    0     0  1744 3505 4986  4  2 92  3  0  0 2026-09-21 17:57:10
 0  0      0 1307220 103104 1222732    0    0     0  1856 4750 6428  7  2 89  3  0  0 2026-09-21 17:57:11
 0  0      0 1306196 103104 1224096    0    0     0  3152 5528 7215  7  2 86  5  0  0 2026-09-21 17:57:12
 0  0      0 1306196 103104 1224532    0    0     0  1768 4727 6334  6  2 90  3  0  0 2026-09-21 17:57:13
 0  0      0 1306068 103104 1224964    0    0     0  2132 6887 8188 11  4 83  4  0  0 2026-09-21 17:57:14
 0  0      0 1305972 103104 1225900    0    0     0  2236 8084 9823 13  5 80  3  0  0 2026-09-21 17:57:15
 0  0      0 1305844 103104 1226688    0    0     0  2328 8794 10278 15  5 77  3  0  0 2026-09-21 17:57:16
 7  0      0 1304916 103104 1227900    0    0     0  2520 10531 12157 18  8 70  4  0  0 2026-09-21 17:57:17
 5  0      0 1304852 103104 1229164    0    0     0  2576 11467 13463 23  8 67  2  0  0 2026-09-21 17:57:18
 1  0      0 1303844 103104 1230900    0    0     0  3336 13738 16554 27  9 60  4  0  0 2026-09-21 17:57:19
 1  0      0 1303092 103104 1232760    0    0     0  3228 14519 16422 31 10 56  4  0  0 2026-09-21 17:57:20
 1  1      0 1299532 103104 1235012    0    0     0  5788 16860 20072 37 13 45  6  0  0 2026-09-21 17:57:21
59  1      0 1288736 103104 1245616    0    0     0 14024 18711 21278 50 14 31  5  0  0 2026-09-21 17:57:22
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
10  1      0 1278284 103104 1256288    0    0     0 15544 24724 27365 77 16  6  1  0  0 2026-09-21 17:57:23
25  1      0 1274492 103104 1259988    0    0     0 18668 25999 29217 77 16  5  2  0  0 2026-09-21 17:57:24
 8  1      0 1268648 103104 1265988    0    0     0 10408 26622 30736 75 20  4  1  0  0 2026-09-21 17:57:25
75  1      0 1264612 103104 1269868    0    0     0  7080 26016 28059 76 17  6  0  0  0 2026-09-21 17:57:26
10  1      0 1254420 103104 1280080    0    0     0 17140 26832 29421 75 20  4  1  0  0 2026-09-21 17:57:27
19  2      0 1249600 103104 1285096    0    0     0 10164 26386 28963 78 19  3  1  0  0 2026-09-21 17:57:28
 2  1      0 1246576 103104 1288224    0    0     0  7756 27108 28640 76 20  3  2  0  0 2026-09-21 17:57:29
37  0      0 1241504 103104 1293172    0    0     0  8804 25984 28141 77 19  4  1  0  0 2026-09-21 17:57:30
 4  1      0 1227856 103104 1306828    0    0     0 58652 26449 28272 75 21  1  2  0  0 2026-09-21 17:57:31
10  0      0 1224392 103104 1310068    0    0     0  8168 27234 30620 75 22  2  1  0  0 2026-09-21 17:57:32
 8  1      0 1220604 103104 1314080    0    0     0  9112 25926 27316 77 19  3  1  0  0 2026-09-21 17:57:33
 4  2      0 1217520 103104 1316960    0    0     0  8984 25922 29979 75 20  3  2  0  0 2026-09-21 17:57:34
17  0      0 1211968 103104 1322040    0    0     0 10388 25771 29241 76 20  3  2  0  0 2026-09-21 17:57:35
 0  1      0 1206896 103104 1327120    0    0     0 10708 26517 28738 73 20  5  3  0  0 2026-09-21 17:57:36
33  1      0 1203872 103104 1330284    0    0     0 11476 26863 29919 78 20  2  1  0  0 2026-09-21 17:57:37
11  1      0 1199824 103104 1334432    0    0     0  9712 26815 29355 78 19  2  1  0  0 2026-09-21 17:57:38
19  1      0 1194752 103104 1339508    0    0     0 12012 27024 29582 76 20  4  1  0  0 2026-09-21 17:57:39
18  2      0 1191728 103104 1342724    0    0     0  9720 29102 32016 76 21  3  1  0  0 2026-09-21 17:57:40
 9  1      0 1188764 103104 1345544    0    0     0  9076 26346 29656 72 19  7  2  0  0 2026-09-21 17:57:41
39  1      0 1185732 103104 1348756    0    0     0  9248 28469 29917 77 20  2  1  0  0 2026-09-21 17:57:42
 5  1      0 1182908 103104 1351628    0    0     0  9580 25729 26253 76 20  5  1  0  0 2026-09-21 17:57:43
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 8  2      0 1179112 103104 1355524    0    0     0  9992 26017 27820 74 19  7  1  0  0 2026-09-21 17:57:44
14  2      0 1174560 103104 1360040    0    0     0 11336 28952 31721 76 23  0  1  0  0 2026-09-21 17:57:45
27  1      0 1172040 103104 1362412    0    0     0  9456 22046 27459 64 16 15  5  0  0 2026-09-21 17:57:46
17  2      0 1169268 103104 1365396    0    0     0  9828 26169 28797 74 21  3  2  0  0 2026-09-21 17:57:47
 3  0      0 1166244 103104 1368588    0    0     0  9140 27081 28125 76 21  1  2  0  0 2026-09-21 17:57:48
 2  1      0 1161944 103104 1372880    0    0     0 10768 27491 28385 74 22  2  1  0  0 2026-09-21 17:57:49
 7  1      0 1158148 103104 1376824    0    0     0  9792 22680 25543 76 18  2  4  0  0 2026-09-21 17:57:50
 2  1      0 1154112 103104 1380424    0    0     0 10812 24208 28409 67 19 13  1  0  0 2026-09-21 17:57:51
 8  3      0 1149544 103104 1385324    0    0     0 11088 27340 30260 76 19  3  2  0  0 2026-09-21 17:57:52
 6  2      0 1146772 103104 1388076    0    0     0  9876 24095 25291 66 19 14  1  0  0 2026-09-21 17:57:53
30  3      0 1141980 103104 1392724    0    0     0 10188 28213 30030 78 22  0  1  0  0 2026-09-21 17:57:54
 4  2      0 1138436 103104 1396484    0    0     0 11600 24070 26120 68 19 11  1  0  0 2026-09-21 17:57:55
 6  1      0 1134388 103104 1400892    0    0     0 10628 27122 32628 74 22  4  1  0  0 2026-09-21 17:57:56
10  1      0 1130600 103104 1404600    0    0     0  9452 23928 28223 72 18  7  3  0  0 2026-09-21 17:57:57
18  1      0 1123796 103104 1411276    0    0     0 13408 27357 33628 74 23  2  1  0  0 2026-09-21 17:57:58
24  1      0 1121544 103104 1413824    0    0     0  8592 22191 25520 66 17 10  7  0  0 2026-09-21 17:57:59
 6  0      0 1118452 103104 1417172    0    0     0 10744 25726 31699 75 22  2  0  0  0 2026-09-21 17:58:00
