procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1327284 103088 1215400    0    0   113  2624 5628   28 24  5 70  2  0  0 2026-09-21 17:17:17
 0  0      0 1327268 103088 1215364    0    0     0     0  346  582  0  0 100  0  0  0 2026-09-21 17:17:18
 1  0      0 1339092 103088 1201196    0    0     0 28332 5727 10856  8  4 47 41  0  0 2026-09-21 17:17:19
 0  0      0 1324864 103088 1218656    0    0     0 26540 4084 7551 25  2 49 24  0  0 2026-09-21 17:17:20
 0  0      0 1324704 103088 1218800    0    0     0  2236 3441 4281  5  2 91  3  0  0 2026-09-21 17:17:21
 0  0      0 1324704 103088 1218908    0    0     0  1968 2276 3421  2  1 94  3  0  0 2026-09-21 17:17:22
 0  0      0 1324704 103088 1219136    0    0     0  1824 3792 5047  5  2 91  3  0  0 2026-09-21 17:17:23
 0  0      0 1324704 103088 1219376    0    0     0  1792 3961 5432  6  2 90  3  0  0 2026-09-21 17:17:24
 0  0      0 1324704 103088 1219828    0    0     0  1692 4953 6467  8  1 88  3  0  0 2026-09-21 17:17:25
 0  0      0 1324704 103088 1220204    0    0     0  1748 5433 7059  7  3 87  3  0  0 2026-09-21 17:17:26
 0  0      0 1323680 103088 1221716    0    0     0 14984 5430 6952  7  3 87  4  0  0 2026-09-21 17:17:27
 0  0      0 1323680 103088 1222044    0    0     0  2300 5602 7297  8  2 87  4  0  0 2026-09-21 17:17:28
 0  0      0 1323680 103088 1222772    0    0     0  1532 7463 8696 12  4 82  3  0  0 2026-09-21 17:17:29
 0  0      0 1323456 103088 1223340    0    0     0  1552 7302 8774 12  4 83  2  0  0 2026-09-21 17:17:30
 0  0      0 1323456 103088 1224272    0    0     0  2052 9479 11168 14  4 80  2  0  0 2026-09-21 17:17:31
 0  0      0 1323008 103088 1225104    0    0     0  1656 9150 10444 15  5 77  3  0  0 2026-09-21 17:17:32
 1  1      0 1323008 103088 1226204    0    0     0  7708 11362 12600 20  6 71  4  0  0 2026-09-21 17:17:33
 6  0      0 1323008 103088 1227324    0    0     0  6084 12565 14295 20  7 71  2  0  0 2026-09-21 17:17:34
 0  0      0 1322336 103088 1228992    0    0     0  3268 15372 16283 30  9 57  3  0  0 2026-09-21 17:17:35
 0  0      0 1322336 103088 1230560    0    0     0  3816 15243 16751 29 10 57  5  0  0 2026-09-21 17:17:36
20  0      0 1321756 103088 1232364    0    0     0  3796 16170 16965 34 10 52  4  0  0 2026-09-21 17:17:37
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 0  0      0 1320652 103088 1234660    0    0     0  4160 18524 19996 41 13 43  4  0  0 2026-09-21 17:17:38
 0  0      0 1319144 103088 1237156    0    0     0  5220 19187 20343 47 14 34  5  0  0 2026-09-21 17:17:39
 4  1      0 1309944 103088 1247528    0    0     0 14900 19204 19967 51 13 29  7  0  0 2026-09-21 17:17:40
17  0      0 1300292 103088 1258516    0    0     0 15924 24968 24623 74 19  6  2  0  0 2026-09-21 17:17:41
23  0      0 1297956 103088 1262256    0    0     0  8392 26617 27377 75 20  4  1  0  0 2026-09-21 17:17:42
53  0      0 1293676 103088 1268040    0    0     0 10172 24114 24694 72 18  9  1  0  0 2026-09-21 17:17:43
55  0      0 1284996 103088 1278140    0    0     0 15024 25904 26283 75 21  1  2  0  0 2026-09-21 17:17:44
26  0      0 1283736 103088 1280872    0    0     0  7760 24127 25062 70 17  5  8  0  0 2026-09-21 17:17:45
47  0      0 1280176 103088 1285896    0    0     0  9268 26061 25749 79 18  3  1  0  0 2026-09-21 17:17:46
 8  0      0 1276684 103088 1290048    0    0     0  8256 27593 25997 80 20  0  0  0  0 2026-09-21 17:17:47
13  0      0 1274364 103088 1292656    0    0     0  7020 21386 23647 67 16 12  5  0  0 2026-09-21 17:17:48
61  0      0 1269876 103088 1296720    0    0     0  7868 27463 27119 76 22  2  1  0  0 2026-09-21 17:17:49
46  0      0 1266804 103088 1299840    0    0     0  6976 24840 24252 79 20  1  0  0  0 2026-09-21 17:17:50
19  0      0 1262752 103088 1304100    0    0     0  8480 25746 26650 78 21  1  1  0  0 2026-09-21 17:17:51
48  0      0 1258184 103088 1308640    0    0     0  9700 21072 23075 64 16 17  5  0  0 2026-09-21 17:17:52
15  0      0 1253700 103088 1313092    0    0     0  9192 27062 27720 79 20  1  1  0  0 2026-09-21 17:17:53
57  0      0 1242588 103088 1324092    0    0     0 15916 24273 24336 79 19  1  2  0  0 2026-09-21 17:17:54
21  0      0 1239564 103088 1327456    0    0     0  7864 28752 26190 77 22  0  1  0  0 2026-09-21 17:17:55
27  0      0 1236184 103088 1330584    0    0     0  8236 25245 28290 79 20  1  1  0  0 2026-09-21 17:17:56
36  0      0 1232892 103088 1333936    0    0     0  9456 20169 21741 69 16 15  1  0  0 2026-09-21 17:17:57
60  0      0 1229200 103088 1337700    0    0     0  8912 26810 28117 78 18  2  1  0  0 2026-09-21 17:17:58
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
48  0      0 1226124 103088 1340788    0    0     0  7536 25733 26333 77 21  1  1  0  0 2026-09-21 17:17:59
36  0      0 1221056 103088 1345980    0    0     0  9652 26001 25474 78 21  0  0  0  0 2026-09-21 17:18:00
43  0      0 1217980 103088 1348916    0    0     0  7348 23364 22895 80 19  1  0  0  0 2026-09-21 17:18:01
59  0      0 1214952 103088 1351808    0    0     0  7392 25273 25723 78 21  0  1  0  0 2026-09-21 17:18:02
 1  0      0 1210688 103088 1356352    0    0     0 10024 23618 27884 83 16  1  1  0  0 2026-09-21 17:18:03
11  0      0 1208472 103092 1358620    0    0     0 87904 22919 25147 66 18 14  2  0  0 2026-09-21 17:18:04
66  0      0 1205348 103092 1361648    0    0     0  7848 24720 24568 75 22  4  0  0  0 2026-09-21 17:18:05
27  0      0 1201652 103092 1365752    0    0     0 10544 24969 26787 76 22  2  1  0  0 2026-09-21 17:18:06
25  0      0 1198524 103092 1368736    0    0     0  8524 25290 24158 79 20  2  0  0  0 2026-09-21 17:18:07
27  0      0 1194528 103092 1372644    0    0     0  9640 26981 25099 77 22  0  0  0  0 2026-09-21 17:18:08
37  0      0 1191504 103092 1375840    0    0     0  8480 26801 27432 78 21  0  1  0  0 2026-09-21 17:18:09
64  0      0 1188732 103092 1378600    0    0     0 10252 22866 26484 76 18  4  3  0  0 2026-09-21 17:18:10
42  0      0 1186172 103092 1381328    0    0     0 10056 22373 25657 76 17  6  1  0  0 2026-09-21 17:18:11
 8  0      0 1182176 103092 1385020    0    0     0 10280 25134 28974 76 18  2  3  0  0 2026-09-21 17:18:12
44  0      0 1177356 103092 1390224    0    0     0 11172 25545 26527 74 21  5  1  0  0 2026-09-21 17:18:13
28  0      0 1174384 103092 1393312    0    0     0  8700 25692 24838 80 20  1  1  0  0 2026-09-21 17:18:14
32  0      0 1171360 103092 1396268    0    0     0  8692 25954 25641 78 21  0  0  0  0 2026-09-21 17:18:15
16  0      0 1168484 103092 1399076    0    0     0  8224 24528 23382 72 19  9  1  0  0 2026-09-21 17:18:16
41  0      0 1165512 103092 1402264    0    0     0  8772 25794 24781 79 21  0  1  0  0 2026-09-21 17:18:17
56  0      0 1161212 103092 1406564    0    0     0  9552 28257 26201 79 20  0  0  0  0 2026-09-21 17:18:18
56  0      0 1157940 103092 1409708    0    0     0  8556 27358 24949 78 23  0  0  0  0 2026-09-21 17:18:19
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  0      0 1155216 103092 1412420    0    0     0  8252 24135 27202 79 18  4  1  0  0 2026-09-21 17:18:20
25  0      0 1152348 103092 1415260    0    0     0  9896 19875 19072 63 16 18  3  0  0 2026-09-21 17:18:21
 0  0      0 1151340 103092 1416288    0    0     0  7828 10995 12753 29  7 54 11  0  0 2026-09-21 17:18:22
 0  0      0 1150064 103092 1417496    0    0     0  7148 3103 4820  3  2 84 12  0  0 2026-09-21 17:18:23
 0  0      0 1150064 103092 1417512    0    0     0  6100 1476 2833  1  1 87 12  0  0 2026-09-21 17:18:24
 0  0      0 1150064 103092 1417516    0    0     0  5512  757 1521  0  0 89 11  0  0 2026-09-21 17:18:25
 1  0      0 1116900 103092 1417548    0    0     0  4924 1623 2814 11  7 73  9  0  0 2026-09-21 17:18:26
