+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| COUNT  | METHOD |                 URI                  |  MIN  |  AVG   |  MAX   |    SUM     |  P99   |  2XX   |  3XX   | 4XX | 5XX |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
| 10272  | GET    | /api/app/notification                | 0.600 | 11.388 | 48.508 | 116978.868 | 21.348 | 10272  | 0      | 0   | 0   |
| 866    | GET    | /api/chair/notification              | 1.846 | 31.703 | 60.114 | 27454.903  | 60.003 | 866    | 0      | 0   | 0   |
| 6994   | POST   | ^/api/app/rides/[0-9A-Z]+/evaluation | 0.033 | 1.137  | 6.352  | 7955.555   | 3.866  | 6994   | 0      | 0   | 0   |
| 139167 | POST   | /api/chair/coordinate                | 0.001 | 0.015  | 2.962  | 2105.646   | 0.296  | 139167 | 0      | 0   | 0   |
| 14680  | POST   | ^/api/chair/rides/[0-9A-Z]+/status   | 0.001 | 0.107  | 2.687  | 1573.616   | 0.766  | 14680  | 0      | 0   | 0   |
| 10589  | POST   | /api/app/rides                       | 0.002 | 0.144  | 2.542  | 1528.799   | 0.896  | 10589  | 0      | 0   | 0   |
| 11217  | GET    | /api/app/rides                       | 0.001 | 0.121  | 2.027  | 1357.676   | 0.846  | 11217  | 0      | 0   | 0   |
| 10593  | POST   | /api/app/rides/estimated-fare        | 0.001 | 0.109  | 2.596  | 1158.960   | 0.825  | 10593  | 0      | 0   | 0   |
| 3840   | POST   | /api/app/payment-methods             | 0.001 | 0.153  | 3.288  | 589.177    | 1.185  | 3840   | 0      | 0   | 0   |
| 3967   | POST   | /api/app/users                       | 0.001 | 0.100  | 1.973  | 396.476    | 0.754  | 3961   | 0      | 0   | 6   |
| 842    | POST   | /api/chair/activity                  | 0.001 | 0.079  | 1.640  | 66.814     | 0.980  | 842    | 0      | 0   | 0   |
| 947    | POST   | /api/chair/chairs                    | 0.001 | 0.070  | 2.609  | 66.088     | 0.759  | 947    | 0      | 0   | 0   |
| 108    | GET    | /api/owner/sales                     | 0.003 | 0.497  | 3.124  | 53.695     | 2.408  | 108    | 0      | 0   | 0   |
| 11215  | GET    | /api/app/nearby-chairs               | 0.001 | 0.004  | 0.060  | 41.897     | 0.031  | 11214  | 0      | 1   | 0   |
| 1      | POST   | /api/initialize                      | 2.012 | 2.012  | 2.012  | 2.012      | 2.012  | 1      | 0      | 0   | 0   |
| 91     | GET    | /api/owner/chairs                    | 0.001 | 0.002  | 0.024  | 0.207      | 0.024  | 91     | 0      | 0   | 0   |
| 1      | GET    | /api/owner/sales?                    | 0.037 | 0.037  | 0.037  | 0.037      | 0.037  | 1      | 0      | 0   | 0   |
| 5      | POST   | /api/owner/owners                    | 0.001 | 0.001  | 0.001  | 0.005      | 0.001  | 5      | 0      | 0   | 0   |
| 96     | GET    | ^/owner.*                            | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 6      | 90     | 0   | 0   |
| 22271  | GET    | /favicon.ico                         | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3973   | 18298  | 0   | 0   |
| 1      | GET    | /index.html                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 1      | GET    | /favicon-128x128.png                 | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 22271  | GET    | /favicon-32x32.png                   | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3973   | 18298  | 0   | 0   |
| 199586 | GET    | ^/images/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 35714  | 163872 | 0   | 0   |
| 402135 | GET    | ^/assets/.+                          | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 91249  | 310886 | 0   | 0   |
| 1      | GET    | /apple-touch-icon-180x180.png        | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 1      | 0      | 0   | 0   |
| 22176  | GET    | ^/client.*                           | 0.000 | 0.000  | 0.000  | 0.000      | 0.000  | 3968   | 18208  | 0   | 0   |
+--------+--------+--------------------------------------+-------+--------+--------+------------+--------+--------+--------+-----+-----+
