COMMAND                   AVG_CPU%
isuride                       73.4
pidstat                        0.5
rcu_sched                      0.1
mysql                          0.1
systemd-journal                0.0
systemd                        0.0
sshd                           0.0
sh                             0.0
multipathd                     0.0
kworker/u8:0-kvfree_rcu_reclaim       0.0
kworker/1:3-events             0.0
kworker/0:1-events             0.0
ksoftirqd/1                    0.0
ksoftirqd/0                    0.0
kcompactd0                     0.0
