procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1485832 103836 2009040    0    0   159  2118 9172   52 22 10 66  1  0  0 2026-09-21 16:49:07
 1  0      0 1484332 103836 2008972    0    0     0     0 1384 1591  7  4 90  0  0  0 2026-09-21 16:49:08
 0  0      0 1472740 103836 2008980    0    0     0     0  611  463  6  1 93  0  0  0 2026-09-21 16:49:09
 0  0      0 1483992 103836 2008980    0    0     0     0  749  559  6  1 92  0  0  0 2026-09-21 16:49:10
 0  0      0 1483840 103836 2009172    0    0     0     0 9634 9961 14  7 79  0  0  0 2026-09-21 16:49:11
 0  0      0 1484688 103836 2009488    0    0     0     0 6991 7037  9  7 85  0  0  0 2026-09-21 16:49:12
 0  0      0 1482924 103836 2010124    0    0     0     0 13741 15147 16 11 73  0  0  0 2026-09-21 16:49:13
 4  0      0 1480992 103836 2011004    0    0     0  2016 18533 18751 20 16 64  0  0  0 2026-09-21 16:49:14
 0  0      0 1479688 103836 2011720    0    0     0     0 14828 15632 17 14 69  0  0  0 2026-09-21 16:49:15
 1  0      0 1482316 103836 2012448    0    0     0     0 17845 18006 19 16 65  0  0  0 2026-09-21 16:49:16
 0  0      0 1479976 103836 2013356    0    0     0  3280 16453 17684 20 17 63  0  0  0 2026-09-21 16:49:17
 0  0      0 1479472 103836 2014248    0    0     0   152 18397 20173 25 19 56  0  0  0 2026-09-21 16:49:18
 2  0      0 1479968 103836 2015276    0    0     0     0 19807 19692 24 22 54  0  0  0 2026-09-21 16:49:19
 5  0      0 1478088 103836 2016844    0    0     0     0 25218 23009 32 28 40  0  1  0 2026-09-21 16:49:20
 0  0      0 1478048 103836 2018188    0    0     0     0 24358 23501 26 27 47  0  0  0 2026-09-21 16:49:21
 2  0      0 1476588 103836 2019532    0    0     0     0 25960 23086 34 27 39  0  0  0 2026-09-21 16:49:22
 0  0      0 1476284 103836 2020848    0    0     0     0 23014 22167 34 27 39  0  0  0 2026-09-21 16:49:23
 3  0      0 1473564 103836 2022324    0    0     0     0 24834 21938 38 28 34  0  0  0 2026-09-21 16:49:24
 0  0      0 1472504 103836 2023980    0    0     0     0 25731 23965 37 29 34  0  0  0 2026-09-21 16:49:25
 5  0      0 1472252 103836 2025812    0    0     0     0 27920 23010 41 33 26  0  0  0 2026-09-21 16:49:26
 4  0      0 1468240 103836 2027360    0    0     0     0 26472 21814 45 33 22  0  0  0 2026-09-21 16:49:27
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 6  0      0 1466716 103836 2029268    0    0     0     0 27787 23864 43 37 20  0  0  0 2026-09-21 16:49:28
 5  0      0 1466012 103836 2031316    0    0     0     0 27222 18709 48 39 14  0  0  0 2026-09-21 16:49:29
 4  0      0 1463960 103836 2033744    0    0     0     4 28232 20431 51 42  7  0  0  0 2026-09-21 16:49:30
 5  0      0 1460420 103836 2036228    0    0     0     0 28034 10215 55 42  3  0  0  0 2026-09-21 16:49:31
 4  0      0 1456468 103836 2038600    0    0     0    20 29010 13363 53 42  5  0  0  0 2026-09-21 16:49:32
 5  0      0 1452788 103836 2041104    0    0     0 10392 28825 8637 56 43  2  0  0  0 2026-09-21 16:49:33
 4  0      0 1450760 103836 2043716    0    0     0     0 27706 7290 55 45  0  0  0  0 2026-09-21 16:49:34
 5  0      0 1447784 103836 2046384    0    0     0     0 28262 7879 56 44  0  0  0  0 2026-09-21 16:49:35
 4  0      0 1444284 103836 2048832    0    0     0     0 26723 7950 57 44  0  0  0  0 2026-09-21 16:49:36
 5  0      0 1441520 103836 2051312    0    0     0     8 25429 5302 55 45  1  0  0  0 2026-09-21 16:49:37
 5  0      0 1438436 103836 2053592    0    0     0    48 25199 5682 53 47  0  0  0  0 2026-09-21 16:49:38
 4  0      0 1435724 103836 2055956    0    0     0    20 28318 8820 55 45  0  0  0  0 2026-09-21 16:49:39
 4  0      0 1431952 103836 2058064    0    0     0 20480 26591 5904 57 43  0  0  0  0 2026-09-21 16:49:40
 4  0      0 1430676 103836 2060472    0    0     0     0 25662 5731 56 44  0  0  0  0 2026-09-21 16:49:41
 5  0      0 1428716 103836 2062540    0    0     0     0 27087 7167 56 45  0  0  0  0 2026-09-21 16:49:42
 4  0      0 1425656 103836 2064796    0    0     0     0 25334 5657 55 45  0  0  0  0 2026-09-21 16:49:43
 4  0      0 1422592 103836 2066992    0    0     0     0 27871 6912 56 44  0  0  0  0 2026-09-21 16:49:44
 4  0      0 1418668 103836 2068928    0    0     0 35364 25781 7072 55 45  0  0  0  0 2026-09-21 16:49:45
 4  0      0 1416588 103836 2070976    0    0     0     0 26542 8781 56 44  0  0  0  0 2026-09-21 16:49:46
 4  0      0 1415524 103836 2073148    0    0     0     0 28728 5746 59 41  0  0  0  0 2026-09-21 16:49:47
 4  0      0 1411616 103836 2075452    0    0     0     0 26076 4679 55 45  0  0  0  0 2026-09-21 16:49:48
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 1409984 103836 2077568    0    0     0     0 26951 6816 55 44  1  0  0  0 2026-09-21 16:49:49
 4  0      0 1407268 103836 2079544    0    0     0 10632 24510 5687 57 43  1  0  0  0 2026-09-21 16:49:50
 5  0      0 1403996 103836 2081636    0    0     0     0 25832 5547 57 43  0  0  0  0 2026-09-21 16:49:51
 5  0      0 1401420 103836 2083604    0    0     0     0 25383 6646 59 41  0  0  0  0 2026-09-21 16:49:52
 4  0      0 1400204 103836 2085600    0    0     0  2136 27880 8376 57 43  0  0  0  0 2026-09-21 16:49:53
 6  0      0 1398944 103836 2087500    0    0     0     0 28067 8716 58 41  0  0  0  0 2026-09-21 16:49:54
 4  0      0 1397184 103836 2089448    0    0     0     0 26479 6340 58 42  0  0  0  0 2026-09-21 16:49:55
 4  0      0 1394120 103836 2091184    0    0     0     0 25461 4624 61 40  0  0  0  0 2026-09-21 16:49:56
 4  0      0 1392396 103836 2093200    0    0     0     0 25359 5263 61 39  0  0  0  0 2026-09-21 16:49:57
 5  0      0 1391632 103836 2095276    0    0     0    88 27569 7038 58 42  0  0  0  0 2026-09-21 16:49:58
 4  0      0 1388376 103836 2096944    0    0     0     0 25457 7689 60 40  0  0  0  0 2026-09-21 16:49:59
 4  0      0 1384600 103836 2098816    0    0     0     0 25889 5710 58 42  0  0  0  0 2026-09-21 16:50:00
 4  0      0 1383912 103836 2101028    0    0     0     0 28458 5913 58 43  0  0  0  0 2026-09-21 16:50:01
 4  0      0 1381868 103836 2103172    0    0     0     0 27636 9380 63 37  0  0  0  0 2026-09-21 16:50:02
 4  0      0 1379500 103836 2104896    0    0     0     0 24387 8243 63 38  0  0  0  0 2026-09-21 16:50:03
 4  0      0 1378484 103836 2106688    0    0     0    76 26566 12305 61 39  0  0  0  0 2026-09-21 16:50:04
 4  0      0 1373976 103836 2108276    0    0     0     0 25041 4423 59 41  0  0  0  0 2026-09-21 16:50:05
 4  0      0 1373740 103836 2110144    0    0     0     0 27163 6763 59 42  0  0  0  0 2026-09-21 16:50:06
 4  0      0 1372700 103836 2112520    0    0     0     0 27605 6361 58 43  0  0  0  0 2026-09-21 16:50:07
 4  0      0 1368440 103836 2114560    0    0     0     0 26586 6973 59 41  0  0  0  0 2026-09-21 16:50:08
 5  0      0 1367208 103836 2116452    0    0     0     4 27270 8323 61 39  0  0  0  0 2026-09-21 16:50:09
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 1366448 103836 2118076    0    0     0    28 26182 9012 62 38  0  0  0  0 2026-09-21 16:50:10
 4  0      0 1364692 103836 2119484    0    0     0     0 23112 12236 64 37  0  0  0  0 2026-09-21 16:50:11
 4  0      0 1364628 103836 2120760    0    0     0     0 20316 16998 69 32  0  0  0  0 2026-09-21 16:50:12
 4  0      0 1364420 103836 2122004    0    0     0     0 21960 17238 68 32  0  0  0  0 2026-09-21 16:50:13
 4  0      0 1363640 103836 2123252    0    0     0     0 22289 18812 68 32  0  0  0  0 2026-09-21 16:50:14
 2  0      0 1363432 103836 2124252    0    0     0     0 20432 16763 69 31  0  0  0  0 2026-09-21 16:50:15
 7  0      0 1343016 103836 2123524    0    0     0    64 12406 8762 82 19  0  0  0  0 2026-09-21 16:50:16
