procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 1  0      0 1400448 103024 1204244    0    0   159  2308 5536   25 25  5 69  1  0  0 2026-09-21 16:49:07
 0  0      0 1400456 103024 1204172    0    0     0     0  366  588  0  0 100  0  0  0 2026-09-21 16:49:08
 0  1      0 1442440 103032 1158804    0    0     0 24200 5603 10471  9  3 47 41  0  0 2026-09-21 16:49:09
 1  0      0 1426092 103032 1179472    0    0     0 29756 3856 7464 24  3 49 24  0  0 2026-09-21 16:49:10
 0  0      0 1427536 103032 1179424    0    0     0  1424 3854 4855  7  2 89  2  0  0 2026-09-21 16:49:11
 0  0      0 1427536 103032 1179772    0    0     0  1520 3022 5002  4  2 92  3  0  0 2026-09-21 16:49:12
 0  0      0 1427536 103032 1180280    0    0     0  1540 5458 7990  8  3 87  3  0  0 2026-09-21 16:49:13
 1  0      0 1427536 103032 1180920    0    0     0  1632 6407 8585 10  4 84  3  0  0 2026-09-21 16:49:14
 0  0      0 1427284 103032 1181440    0    0     0  2428 5720 7697  9  3 85  4  0  0 2026-09-21 16:49:15
 2  0      0 1427084 103032 1182164    0    0     0  2280 6106 8474 11  4 82  4  0  0 2026-09-21 16:49:16
 0  0      0 1425504 103032 1183884    0    0     0  3324 6102 8269 10  4 82  4  0  0 2026-09-21 16:49:17
 0  0      0 1425252 103032 1184744    0    0     0  1448 6753 9298 13  3 82  2  0  0 2026-09-21 16:49:18
 0  0      0 1424748 103032 1185636    0    0     0  1456 7228 10154 13  5 81  2  0  0 2026-09-21 16:49:19
 0  0      0 1423992 103032 1186712    0    0     0  2268 8942 13100 18  5 74  3  0  0 2026-09-21 16:49:20
 0  0      0 1423488 103032 1187684    0    0     0  2536 8276 11846 15  5 77  3  0  0 2026-09-21 16:49:21
 0  0      0 1422792 103032 1188764    0    0     0  1376 9613 15296 20  6 73  2  0  0 2026-09-21 16:49:22
 0  0      0 1422232 103032 1189992    0    0     0  2548 9029 14009 18  7 73  3  0  0 2026-09-21 16:49:23
 0  0      0 1421532 103032 1191248    0    0     0  2552 10450 17123 21  7 69  3  0  0 2026-09-21 16:49:24
 0  0      0 1420720 103032 1192476    0    0     0  2788 11094 16966 23  8 66  3  0  0 2026-09-21 16:49:25
 0  0      0 1418708 103032 1193984    0    0     0  2760 12234 19101 25  8 64  3  0  0 2026-09-21 16:49:26
 0  0      0 1417252 103032 1195456    0    0     0  2996 12768 21056 27  9 61  4  0  0 2026-09-21 16:49:27
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 4  0      0 1415700 103032 1197076    0    0     0  3148 12668 20795 27  9 61  3  0  0 2026-09-21 16:49:28
 2  0      0 1413888 103032 1198892    0    0     0  4996 14570 24148 32 11 52  5  0  0 2026-09-21 16:49:29
 1  0      0 1411872 103032 1200828    0    0     0 16260 15463 24637 36 11 49  4  0  0 2026-09-21 16:49:30
 1  0      0 1409856 103032 1203132    0    0     0  5712 17542 28275 43 13 39  6  0  0 2026-09-21 16:49:31
39  0      0 1407888 103032 1205072    0    0     0  5584 17087 20413 77 10 12  0  0  0 2026-09-21 16:49:32
 5  0      0 1405816 103032 1207356    0    0     0  5208 19361 27590 70 13 15  2  0  0 2026-09-21 16:49:33
 4  0      0 1403556 103032 1209536    0    0     0  5448 19131 27925 70 13 16  2  0  0 2026-09-21 16:49:34
 2  0      0 1401088 103032 1211912    0    0     0  5584 19406 29666 69 15 15  2  0  0 2026-09-21 16:49:35
 2  0      0 1399272 103032 1213972    0    0     0 41592 18671 27154 70 12 15  3  0  0 2026-09-21 16:49:36
 2  0      0 1396996 103032 1216384    0    0     0  5588 19870 28597 70 13 14  4  0  0 2026-09-21 16:49:37
 2  0      0 1394780 103032 1218384    0    0     0  5948 18307 26959 69 12 18  2  0  0 2026-09-21 16:49:38
18  0      0 1392496 103032 1220508    0    0     0  6088 19813 28990 71 12 16  2  0  0 2026-09-21 16:49:39
 3  0      0 1390456 103032 1222600    0    0     0  4772 18820 27207 67 13 19  2  0  0 2026-09-21 16:49:40
 3  0      0 1388700 103032 1224636    0    0     0  5292 18590 27367 69 12 17  3  0  0 2026-09-21 16:49:41
 8  0      0 1386424 103032 1226820    0    0     0  6052 17612 25868 67 13 17  4  0  0 2026-09-21 16:49:42
 2  0      0 1384416 103032 1228840    0    0     0  5272 17999 26682 69 11 17  3  0  0 2026-09-21 16:49:43
 1  0      0 1382392 103032 1231040    0    0     0  5664 17938 26774 66 13 18  4  0  0 2026-09-21 16:49:44
 2  0      0 1380176 103032 1233044    0    0     0  5520 17735 26430 69 11 18  3  0  0 2026-09-21 16:49:45
 4  0      0 1378360 103032 1234968    0    0     0  5328 17865 27112 68 11 19  2  0  0 2026-09-21 16:49:46
 3  0      0 1375384 103032 1237960    0    0     0  6300 18602 25661 69 13 17  2  0  0 2026-09-21 16:49:47
 0  0      0 1373052 103032 1240148    0    0     0  5412 18428 25087 66 13 20  3  0  0 2026-09-21 16:49:48
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu                 UTC
 2  0      0 1354756 103036 1258544    0    0     0 21668 17180 24066 66 11 20  3  0  0 2026-09-21 16:49:49
 1  0      0 1352896 103036 1260416    0    0     0  5584 16989 24467 65 10 22  3  0  0 2026-09-21 16:49:50
19  0      0 1351124 103036 1262368    0    0     0  5336 16467 23586 61 11 24  3  0  0 2026-09-21 16:49:51
 6  0      0 1349108 103036 1264280    0    0     0  5156 17356 25040 66 11 21  3  0  0 2026-09-21 16:49:52
 4  0      0 1341068 103036 1272372    0    0     0 11276 18658 26493 66 12 20  3  0  0 2026-09-21 16:49:53
11  0      0 1337668 103036 1275472    0    0     0  6600 19130 27336 68 12 18  3  0  0 2026-09-21 16:49:54
 2  0      0 1336160 103036 1277204    0    0     0  4844 17307 24305 67 10 21  2  0  0 2026-09-21 16:49:55
 5  0      0 1331900 103036 1281356    0    0     0  7436 19090 27614 69 12 17  3  0  0 2026-09-21 16:49:56
 2  0      0 1329824 103036 1283332    0    0     0  5452 17491 25306 65 12 21  3  0  0 2026-09-21 16:49:57
10  0      0 1328068 103036 1285016    0    0     0  4800 17741 25276 67 11 20  3  0  0 2026-09-21 16:49:58
 1  0      0 1326548 103036 1286744    0    0     0  4868 18883 25027 67 12 19  3  0  0 2026-09-21 16:49:59
 5  0      0 1324280 103036 1288972    0    0     0  5672 20365 27717 69 14 15  3  0  0 2026-09-21 16:50:00
 5  0      0 1322516 103036 1290748    0    0     0  4656 18529 25626 68 10 19  3  0  0 2026-09-21 16:50:01
 2  0      0 1318228 103036 1293732    0    0     0  5900 18058 23747 66 12 21  2  0  0 2026-09-21 16:50:02
 3  0      0 1317316 103036 1295336    0    0     0  4596 16355 20978 57 11 29  3  0  0 2026-09-21 16:50:03
 0  0      0 1316476 103036 1296644    0    0     0  4464 11067 16909 35  7 55  4  0  0 2026-09-21 16:50:04
 4  0      0 1314328 103036 1299152    0    0     0  6148 18453 26690 45 15 33  7  0  0 2026-09-21 16:50:05
 1  0      0 1312456 103036 1301064    0    0     0  5280 15397 19692 78 10 12  1  0  0 2026-09-21 16:50:06
 4  0      0 1310944 103036 1302808    0    0     0 64108 17369 24814 71 13 14  3  0  0 2026-09-21 16:50:07
 3  0      0 1309180 103036 1304520    0    0     0  4444 18977 24590 70 10 17  3  0  0 2026-09-21 16:50:08
15  0      0 1307668 103036 1306092    0    0     0  4344 17267 23175 65 12 22  2  0  0 2026-09-21 16:50:09
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu------- -----timestamp-----
